ParlaMint-BE_2019-03-14-54-plenair-ip274x.u1	[[De voorzitter:]] De vergadering is geopend. La séance est ouverte.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u12	[[03.09 Jan Spooren (N-VA):]] Mijnheer de premier, ik heb zeker een goed geheugen. De N-VA heeft inderdaad al IPA's goedgekeurd. Wij blijven ook voorstander van ruimte voor loonsverhoging en van een volledige besteding van de welvaartsenveloppe. Daar gaat het niet om. Het gaat wel om de manier waarop die welvaartsenveloppe voor honderd procent besteed wordt. De sociale partners maken op dat vlak nu keuzes die lijnrecht ingaan tegen wat er door Michel I is beslist. Mensen worden zo gestimuleerd om vroeger te stoppen. Mensen worden niet geactiveerd door de uitkeringen sneller te laten stijgen dan de inkomsten uit werk. Jaren waarin gewerkt werd wegen niet zwaarder door dan jaren waarin er niet werd gewerkt. Dat zijn de keuzes die de sociale partners maken. De heer Gilkinet heeft absoluut gelijk, hiermee corrigeren de sociale partners de keuzes die Michel I geïmplementeerd heeft. Dat is iets wat men niet mag toelaten. De bevolking rekent erop dat een regeringsleider daar zijn verantwoordelijkheid neemt. De sociale partners en hun akkoorden zijn heel belangrijk, maar een aantal beslissingen moeten in het algemeen belang van de hele bevolking door de regering worden genomen. De N-VA blijft in elk geval uw partner om die Zweedse erfenis verder uit te voeren.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u13	[[03.10 Catherine Fonck (cdH):]] Monsieur le premier ministre, je me demande si tout ce que vous nous avez dit a convaincu le ministre Bacquelaine. Il n'est pas là! J'imagine que, depuis ce matin, il y a eu une petite discussion entre quatre yeux ou entre quatre oreilles. Ça a chauffé, comme on dit chez nous. Mais je me demande surtout s'il va vous suivre. Ceci étant, je ne partage pas du tout l'avis de M. Bacquelaine, mais il a raison sur un point. Ce projet d'AIP corrige effectivement certaines réformes du gouvernement. À cet égard, je donne raison aux partenaires sociaux, représentants des travailleurs et des employeurs. Cet accord permet des avancées nécessaires pour corriger des mesures brutales qui ont été prises. Tout à l'heure, je vous ai un peu titillé avec ce courrier, la "peau de banane", mais dans le fond, je n'ai pas envie de rire. Je n'ai pas envie de rire car ce qui se passe est grave. Je n'approuve pas du tout la manière de faire des partis du gouvernement, avec une forme de moquerie publique de cet accord intervenu entre les partenaires sociaux. Par ailleurs, sur le contenu, les partis qui ont voulu torpiller cet accord - mais aussi votre ministre des Pensions - ont agi de manière irrespectueuse vis-à-vis des personnes concernées par cet accord et qui ont parfois les revenus les plus faibles. Monsieur le premier ministre, j'ose espérer que des actes suivront et que vos paroles d'aujourd'hui ne seront pas seulement des paroles en l'air.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u14	[[03.11 Raoul Hedebouw (PTB-GO!):]] Monsieur le président, monsieur le premier ministre, contrairement à ce que vient de dire Frédéric Daerden, je ne suis pas rassuré du tout. Je ne serai jamais rassuré par quelqu'un comme Charles Michel pour la bonne et simple raison que vous êtes complètement en accord avec la politique de M. Bacquelaine qui vise à culpabiliser les femmes. Vous refusez de voir la réalité en face. Vous avez dit tout à l'heure avoir rehaussé les pensions des femmes. Dans votre for intérieur, vous savez que c'est faux. Vous savez très bien ce que la condition de carrière complète, sur laquelle nous avons débattu en janvier 2018, implique, vu que 9 femmes sur 10 n'ont pas de carrière complète. Derrière un soi-disant argument technique, il y a en fait une réalité sociale différente: 9 femmes sur 10 n'auront pas droit à ces augmentations. Et c'est là-dessus que M. Bacquelaine intervient ce matin en disant: "Ce rattrapage, je ne le veux pas." C'est pour cette raison que les femmes et les hommes ont fait grève le 8 mars 2019. Ils ont fait grève parce que les mesures qui sont prétendument prises de manière linéaire pour tout le monde touchent en premier lieu les femmes qui travaillent jour et nuit dans leur boulot professionnel mais aussi dans les familles pour s'occuper de ceux qui sont dans le besoin. Monsieur le premier ministre, aujourd'hui, nous attendions de votre part une déclaration allant dans le sens de cette égalité hommes-femmes. Or personne n'a pipé mot à ce sujet sur les bancs de la droite. C'est dégoûtant! Ça ne va pas du tout! Il y a clairement plus d'une raison de rejeter cet AIP, notamment la norme salariale de 1,1 %. Vous savez qu'au sein des syndicats, 1,1 %, c'est pris comme une offense au vu des richesses produites dans notre pays. Pour la question de l'égalité des femmes, il aurait fallu permettre ce rattrapage au niveau des pensions minimales. Et vous, le MR, … En jullie van de N-VA zijn daar tegen. C'est dégoûtant!
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u15	[[04.01 Kristof Calvo (Ecolo-Groen):]] Mijnheer de voorzitter, collega's, zelfs als wij verlengingen spelen, heeft dit Parlement niet zo heel veel tijd meer om nog beslissingen te nemen over een aantal maatregelen. U weet, mijnheer de eerste minister, dat voor de Ecolo-Groenfractie de goedkeuring van de nationale klimaatwet de absolute prioriteit is. Wij hopen dat uw partijgenoten, de christendemocraten en de liberalen volgende week de moed zullen hebben om op zoek te gaan naar overeenkomsten, zodat wij alsnog vóór de ontbinding van de Kamer een klimaatwet kunnen goedkeuren. Er is natuurlijk niet alleen nood aan een klimaatwet met doelstellingen. De vraag is ook hoe wij die kunnen realiseren. Op dat vlak is het heel interessant om vast te stellen dat er een doorrekening is gebeurd van het Nederlandse klimaatakkoord. U gaat geregeld op de koffie bij uw Nederlandse collega. Er is een blauwe as Michel-Rutte, maar Mark Rutte heeft meer gedaan voor het klimaat dan u. Hij heeft alvast een eerste versie gemaakt van een klimaatakkoord. Dat klimaatakkoord werd nu doorgerekend door het Nederlandse Planbureau. Uit die doorrekening blijkt dat de realisering van ambitieuze klimaatdoelstellingen echt wel haalbaar is, maar men moet wel nagaan hoe die gefinancierd kunnen worden. Waar gaat Rutte – wellicht zou "Rutten" met n dezelfde fout maken – in de fout? Hij kijkt te veel naar gewone mensen, gezinnen en de koopkracht van werknemers. Na de doorrekening deed het Nederlandse Planbureau ook een aanbeveling voor een eerlijke bijdrage van de grootste vervuilers, want dan kan het wel en dan kan men de ambities halen. Er moet voor een billijke spreiding van de inspanningen worden gezorgd. Mark Rutte is daar meteen op ingegaan. Hij heeft door dat hij echt een antwoord moet formuleren, niet alleen op de doorrekening, maar ook voor de klimaatspijbelaars die ondertussen ook Nederland hebben bereikt. Mijnheer de eerste minister, u zoekt af en toe samenwerking tussen België en Nederland. Dit lijkt mij nu echt iets waarover België en Nederland kunnen samenwerken. Bent u bereid om samen met Mark Rutte te bekijken welke vorm de bijdrage van de grootste vervuilers kan aannemen? Zou die bijdrage niet gelijkaardig moeten zijn in België en Nederland? Ik hoop dat u met die suggestie aan de slag zult gaan. U hebt nog minstens enkele weken de tijd om daarvan werk te maken. Maak gebruik van uw bevoorrechte contacten binnen de Europese liberale familie en met Mark Rutte om op dat vlak een doorbraak te realiseren.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u16	[[04.02 Raoul Hedebouw (PTB-GO!):]] Mijnheer de minister, u hebt waarschijnlijk ook kennisgenomen van de resultaten van de studie van het Nederlands Planbureau over de Nederlandse klimaatwet. Wij kunnen daaruit heel veel belangrijke lessen trekken voor België. De eerste vaststelling van het Nederlands Planbureau is dat het voornamelijk de gezinnen zullen zijn, die de koolstoftaks zullen betalen. Uit de studie blijkt heel duidelijk dat de Nederlandse gezinnen er tegen 2030 gemiddeld 1,3 % op achteruitgaan door de klimaatinspanningen. Van de lastenverhogingen tot 5,2 miljard euro tegen 2030 die het klimaat- en energiebeleid met zich zal brengen, komt 3 miljard ten laste van de gezinnen. Daarover gaat het debat. Wie gaat er betalen? Dat is de vraag. Men heeft hier met de rechtse partijen een akkoord gesloten over de koolstoftaks en minister Marghem sprak zelf over 280 euro per jaar per gezin. Het zijn weer de zwaksten, die zullen betalen. De tweede les die wij uit het rapport van het Nederlands Planbureau kunnen trekken, is dat het ETS-systeem compleet heeft gefaald. C'est la faillite complète du marché carbone. Rutte zelf moet, na dertien jaar tijd te hebben verloren, vaststellen dat het ETS-systeem niet functioneert. Ik vraag aan alle partijen, zowel rechtse als linkse, om dat systeem, dat volledig gefaald is, zo zegt het Nederlands Planbureau zelf, te herzien. Il faut revoir le système ETS, parce que les sociétés ont simplement revendu les quotas, pour faire du business. La question d'aujourd'hui est très claire. Sur la base du rapport des Pays-Bas, pouvons-nous conclure que, pour la Belgique, le système ETS doit être annulé? Il faut accepter de ne plus faire d'exceptions pour les grandes entreprises et leur imposer des normes. Wij hebben normen inzake de zure regen en normen ter vrijwaring van de ozonlaag opgelegd. Zo zijn we er geraakt, met bindende normen, niet met market of business. Collega's, wij kunnen lessen trekken uit de conclusies van de studie van het Nederlands Planbureau. Ik vraag de eerste minister of hij bereid is om het ETS-systeem op de helling te zetten en ik vraag dat ook aan al mijn collega's in het Parlement.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u17	[[04.03 Eerste minister Charles Michel:]] Mijnheer de voorzitter, dames en heren, wij hebben de kans gehad om een debat te houden over onze klimaatambities en de concrete maatregelen die wij zouden kunnen nemen. Een paar weken geleden, eind januari, heb ik een lang en constructief gesprek gehad met de leden van de Klimaatcoalitie. Een paar dagen geleden, dinsdag, vond er op mijn kabinet een ontmoeting plaats met vertegenwoordigers van deze Klimaatcoalitie. Wat doen wij? Wat proberen wij te doen, naast de maatregelen die wij de afgelopen vier jaar al hebben doorgevoerd? Ten eerste, ik heb duidelijk gemaakt dat ik bereid ben om te bekijken welke bijkomende concrete maatregelen genomen kunnen worden. Naast een positief effect moeten deze maatregelen ook onze concurrentiepositie versterken. Tevens moeten de jobs en de koopkracht van de mensen worden ondersteund. De Klimaatcoalitie heeft een aantal voorstellen gedaan. Ik heb dinsdag via mijn kabinet nog een aantal bijkomende documenten en elementen ontvangen. Ik heb aan het Planbureau gevraagd een analyse, een becijfering te maken van de situatie. In de volgende dagen zal ik hiervan een eerste rapport krijgen. Ook de nieuwe documenten die ik dinsdag heb gekregen, zal ik aan het Planbureau bezorgen. Daarnaast heb ik ook aan de Nationale Bank ter zake een rapport gevraagd. Mijn punt is het volgende. Ik wil niet enkel met Nederland dit debat voeren, mijnheer Calvo, want dat zou volgens mij niet redelijk zijn. Ik wil een Europese green deal. Ik ben blij te mogen vaststellen dat sommigen op dat vlak de laatste weken zijn geëvolueerd. Ik herhaal echter dat vooral op Europees niveau een antwoord moet worden gegeven. Dinsdag had ik een vergadering met mevrouw Merkel en vorige week met de heer Macron. Volgende week is er opnieuw een Europese Raad. Wij pleiten voor een industriële strategie op Europees niveau. De klimaatdoelstellingen moeten daarbij worden gebruikt als hefboom voor meer jobs, meer investeringen en meer toegevoegde waarde. Dans ce cadre, la question du financement est tout à fait importante. Monsieur Hedebouw, je ne veux pas, comme vous le faites, tout réduire de façon simpliste et caricaturale. Ce que nous ne voulons pas, à l'inverse d'autres, c'est que cette question du climat devienne un prétexte pour taxer toujours davantage et rendre plus compliquée la capacité d'emploi, d'investissement et donc de mettre en difficulté principalement les plus fragiles dont on parlait, il y a quelques instants, dans le cadre du débat sur l'accord interprofessionnel. Au contraire, nous pensons qu'il faut considérer le changement climatique comme une opportunité, grâce à l'innovation, l'investissement, les performances énergétiques, les formules alternatives en matière de mobilité pour rencontrer cette préoccupation de façon compatible avec le développement économique durable. Dans le développement durable, il y a durable mais aussi développement, ce qui implique de faire en sorte que l'on puisse améliorer le cadre de vie. C'est le débat qui doit être mené. Nous allons utiliser les jours qui nous séparent de la fin de cette législature pour tenter de faire avancer les discussions et les propositions. Mais je mets aussi chacun face à ses responsabilités. Être sérieux, ce n'est pas simplement, comme cela a été beaucoup le cas dans ce Parlement depuis quelques mois, exprimer de la culpabilisation à mauvais escient ou des ambitions spectaculaires. C'est aussi expliquer comment on rencontre les objectifs climatiques tout en soutenant le pouvoir d'achat, les investissements, les jobs et le développement économique.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u18	[[04.04 Kristof Calvo (Ecolo-Groen):]] Mijnheer de voorzitter, mijnheer de eerste minister, uiteraard is mijn vraag naar de samenwerking met Nederland geen pleidooi om alleen maar met Nederland samen te werken. Nu het Nederlands Planbureau zijn oefening goed heeft gemaakt en Mark Rutte eindelijk een aantal ideeën heeft geformuleerd, moeten wij daarmee aan de slag. Onze fractie is bijvoorbeeld een heel grote voorstander van een evolutie naar een Europese koolstofgrensheffing. U merkt immers terecht op dat de toekomst van onze maakindustrie essentieel is. Collega's, wij geloven dat een Europese koolstofgrensheffing net een manier is om zowel de klimaatambitie te realiseren als onze industrie te versterken. Een dergelijke heffing zorgt ervoor dat komaf wordt gemaakt met het dumpen van vervuilende producten op de Europese en de Belgische markt en met die valse concurrentie met onze bedrijven. Dat is een eerste punt waarvan u werk moet maken. Ten tweede, om meer te doen dan alleen maar studeren, kan ook al richting worden gegeven aan politieke keuzes. Ik blijf ter zake op mijn honger. Er moeten concrete punten op tafel komen. Collega's, dat hebben wij vandaag gedaan. Ik nodig iedereen uit straks naar de website van Groen te surfen. Wij hebben vandaag onze nek uitgestoken om een becijferd plan voor klimaatambitie en voor koopkracht in de richting van 2030 op tafel te leggen. Mijnheer Dewael, wij maken in dat plan de heel duidelijke keuze om de factuur en de kostprijs van de extra investeringen niet te leggen bij de gezinnen noch bij de mensen die werken, maar wel bij de grote vervuilers. Mijnheer de eerste minister, ik nodig u uit ons plan te lezen. Ik nodig u ook uit de doorrekening van het Nederlands Planbureau eens goed door te nemen. Uw collega in Nederland heeft uit die berekening al de nodige lessen getrokken. Ze kan ook een goede inspiratie zijn voor het Belgische beleid. U bent nog minstens een aantal weken eerste minister van dit land. Gebruik die tijd goed, om ook eindelijk een eerste minister van Klimaat te worden.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u19	[[04.05 Raoul Hedebouw (PTB-GO!):]] Monsieur le premier ministre, un tabou commence enfin à être levé: on ose enfin parler de l'industrie. Vous avez abordé aujourd'hui l'action de l'industrie, ce que vous n'aviez quasiment pas fait ces six dernières semaines. Vous avez évoqué deux rapports que vous attendez dans les jours à venir: un de la Banque nationale et un du Bureau du Plan. J'espère que ces rapports auront étudié, comme aux Pays-Bas, l'efficacité ou non du système ETS. Le débat aux Pays-Bas porte sur ce sujet. Quand vous parlez de taxe carbone, vous rendez évidemment une exonération exceptionnelle pour les 306 multinationales qui sont dans le système ETS. Quand les libéraux parlent d'une taxe carbone, c'est pour les PME et pour les familles parce que les grandes multinationales disposent du système ETS. Ce système, selon Mark Rutte, n'a pas marché. En Belgique, et je ne sais pas pourquoi, le tabou sur le système de quotas carbone est omniprésent dans le débat. Personne ne remet ce système ETS en cause. Chers collègues, je voudrais que nous fassions un travail pour comprendre pourquoi le système n'a pas fonctionné aux Pays-Bas. Il n'a pas fonctionné parce que tant que les entreprises trouveront moins cher de vendre des quotas de polluer, elles ne devront rien faire. On a mis des normes pour les pluies acides et pour la couche d'ozone et cela a produit des résultats. Ces normes étaient non seulement indicatives mais aussi contraignantes. Pourquoi ne fait-on pas la même chose pour le CO2? C'est la question que tout le monde se pose. Tant qu'on ne fera pas cela, on continuera avec des réductions ridicules de 1,74 % par an alors que le GIEC nous demande des réductions de l'ordre de 10 % si nous voulons obtenir des résultats. Nous irons droit dans le mur si nous ne prenons pas des mesures plus radicales.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u20	[[05.01 Peter Luykx (N-VA):]] Mijnheer de eerste minister, de brexitsaga lijkt na het referendum van meer dan drie jaar geleden meer en meer op een neverending story. Theresa May stelde aan het Lagerhuis voor: ofwel wordt het my deal, ofwel wordt het no deal. Helaas stemde het Lagerhuis tegen het terugtrekkingsakkoord en besloot men ook om nooit een no deal te aanvaarden en die optie volledig uit te sluiten. In deze wondere wereld van Theresa May wordt aan de lopende band veel gestemd, maar het is tot op vandaag niet duidelijk hoe dit afloopt. Collega's, men gaat zich dan een beetje als Alice in brexitland voelen. Hoe moet het nu verder? Welke gebeurtenissen staan ons nog te wachten? Ondertussen tikt de brexitklok wel ongenadig verder. Er liggen enkele scenario's op tafel, mijnheer de eerste minister. Er zou een Britse vraag aan de EU kunnen komen om het artikel 50 te verlengen, om meer tijd te krijgen. Dat kan, maar het moet natuurlijk geen louter uitstel van executie zijn. Het moet ook duidelijk zijn wat de Britten dan willen. Ik verwijs ook naar het voorstel voor een douane-unie van minister-president Geert Bourgeois, wat ons een heel werkbaar alternatief lijkt en zeker alle lof verdient. In elk geval betekent een verzoek tot uitstel dat iedereen akkoord moet gaan. Daarom mijn vraag. Waarvoor zult u volgende week pleiten bij uw Europese collega's? In welke mate moeten de voorstellen van de Britten ernstig zijn? Als ze dat niet zijn, gaat u dan ook mee in het verhaal van een harde brexit?
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u21	[[05.02 Patrick Dewael (Open Vld):]] Premier, de wereld kijkt met stijgende verbazing naar het spektakel dat de voorbije dagen wordt opgevoerd in het Britse parlement, the mother of parliaments. Het is onvoorstelbaar met welk gemak de Britse politieke klasse zich de jongste dagen alsmaar vaker in de voet schiet. Het is een soort van Comedy Capers, zeg maar. Wij weten allemaal wat de Britten niet willen, want dat maken ze regelmatig duidelijk in het parlement. Iedereen stelt alsmaar luider de vraag wat het United Kingdom dan wel wil en die vraag moet volgens mij de basis zijn van de reflectie die u samen met de 27 lidstaten zult hebben, om ter zake een gemeenschappelijke positie in te nemen. Het was allemaal mooi, taking back control, maar als men ziet wat er dezer dagen gebeurt, lijkt het UK mij out of control. Dan kom ik bij het punt dat collega Luykx aansnijdt: men zal uitstel vragen. Mijn vraag daarop aan u is dan ook: om wat precies te doen? Men kan uitstel blijven vragen – ik weet niet voor hoelang – om dan een week of twee weken voor het verstrijken van de uitsteldatum opnieuw te zeggen dat men het nog altijd niet weet. Dit is volgens mij de houding die ons land zou moeten aannemen: de lift terugsturen en eisen dat het UK er eerst zelf uit geraakt en duidelijk maakt wat het wil, anders zal de houding van de Britten de Europese Unie verlammen. In elk geval, voor mij mag het geen uitstel sine die worden. Daar sluit mijn volgende vraag onmiddellijk bij aan. Er komen Europese verkiezingen aan. Het zou toch ondenkbaar zijn, na de hele heisa die de afgelopen weken en maanden werd veroorzaakt, dat de Britten doodleuk participeren aan de Europese verkiezingen en deel blijven uitmaken van een club waarvan ze gezworen hebben dat ze er zogezegd uit willen. Ten slotte, wat de gevolgen kunnen zijn van een harde brexit, ziet men vandaag aan de grens met Frankrijk door de actie van de douaniers. In welke mate heeft ons land vooruitgang geboekt in het nemen van de nodige maatregelen om op alles voorbereid te zijn, dus wat mij betreft ook op een harde brexit?
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u22	[[05.03 Richard Miller (MR):]] Monsieur le premier ministre, nous avons beau savoir depuis longtemps qu'il existe une spécificité anglaise, un style de vie United Kingdom, un humour anglais, un breakfast, le cup of tea, le fait de rouler à gauche, etc. Mais nous sommes tout à fait surpris par ce qu'il se passe actuellement. La population a, elle aussi, de plus en plus de difficultés à comprendre ce qu'il va advenir de ce Brexit qui tend à ressembler de plus en plus à une forme de suicide collectif. Quelque chose nous échappe! Dès lors, nous savions (et cela vient d'être rappelé par mes collègues) que des votes importants devaient intervenir. Des conséquences politiques des deux premiers votes peuvent déjà être tirées. Si la Grande-Bretagne ne veut pas d'un no deal, elle désire néanmoins un autre accord que celui négocié par Michel Barnier, ces derniers mois. Monsieur le premier ministre, défendrez-vous au Conseil de l'Europe la semaine prochaine une réouverture totale ou partielle de l'accord conclu avec Michel Barnier ou bien, la position belge est-elle de maintenir la position adoptée par les vingt-sept sur l'intangibilité de l'accord? Monsieur le premier ministre, il se pose également la question du calendrier du Brexit, le 29 mars; les élections européennes, le 26 mai… Quelles seraient les raisons acceptables pour les 27, afin de postposer le Brexit sans mettre à mal la bonne tenue des élections au Parlement européen? Enfin, les conséquences de ce triple vote sont grandes pour notre pays. Vous y avez déjà fait référence. Notre Parlement vient d'adopter une loi spécifique. Mais concrètement, quelles sont, tant en matière de personnel que de logistique, les mesures nécessaires à vos yeux pour remporter les défis posés par cette aventure qu'est le Brexit?
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u23	[[05.04 Vincent Van Peteghem (CD&V):]] Mijnheer de eerste minister, toen ik twee en een half jaar geleden voor het eerst een vraag stelde in de plenaire vergadering, was dat een vraag aan u en betrof ze de brexit. Nu twee en een half jaar later worden daar nog steeds vele vragen over gesteld in de commissie en in de plenaire vergadering. Ik kom vandaag opnieuw met een vraag over de brexit, omdat gisteren het Britse parlement een signaal gegeven heeft dat het gekant is tegen een no deal. Welke kant het uitgaat, weten wij eigenlijk niet zo goed. Wij kunnen daarover veel voorspellingen maken, maar het enige waarvan wij zeker zijn, is dat al die voorspellingen toch fout zullen zijn. Wat er na twee en een half jaar nog altijd heel duidelijk vaststaat, is ons standpunt. Ons standpunt is dat wij de keuze betreuren die de Britten gemaakt hebben en dat wij er vooral voor moeten zorgen dat de impact van de brexit op onze toekomst en onze welvaart zoveel mogelijk beperkt blijft. Wij moeten de onzekerheid van onze bedrijven en onze burgers minimaliseren door ons zo goed mogelijk voor te bereiden op een effectieve brexit. Wij hebben dat gedaan. Wij hebben in de voorbije twee jaar geprobeerd ons voor te bereiden. Er is nu een noodwet, die in de Kamer behandeld wordt, met maatregelen en die maatregelen zijn nodig. Als wij onze jobs, onze bedrijven, onze welvaart veilig willen stellen, zullen wij snel en kordaat moeten handelen bij een brexit of bij een no deal. Ook onze dienstverlening moet op punt staan. De heer Dewael heeft er daarnet al naar verwezen: afgelopen week is er onder andere door onze douanediensten geopperd dat de bedrijven eventueel een handelspauze zullen moeten inlassen. Ik meen dat dat geen goed idee is. Wij moeten onze bedrijven het signaal geven dat zij erop kunnen vertrouwen dat ons land klaar is om een eventuele brexit op te vangen. Dat moet zo efficiënt mogelijk. Wij moeten erover durven na te denken een overgangsbeleid in te lassen, zodat onze kmo's en andere bedrijven wat ruimte hebben om zich aan te passen aan de nieuwe situatie naar aanleiding van de brexit. Vandaar mijn twee vragen aan u, mijnheer de eerste minister. Ten eerste, hoe staat het met de voorbereiding van onze administraties en onze douanediensten met het oog op een eventuele brexit? Bent u bereid na te denken over een korte overgangsperiode voor onze kmo's? Ten tweede, welk standpunt zal ons land aannemen inzake het uitstel van een mogelijke brexit?
