ParlaMint-BE_2016-10-13-54-plenair-ip130x.u1	[[De voorzitter:]] De vergadering is geopend. La séance est ouverte.
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u12	[[03.07 Barbara Pas (VB):]] Mijnheer de premier, hoe gaat het met u? Doet u uw job nog graag? Ziet u het nog een beetje zitten? U lacht en u ziet het dus blijkbaar wel nog zitten. Dat is fijn voor u. Eerlijk gezegd, ik vrees dat heel wat burgers in dit land het niet meer zo zien zitten. Zij hebben door uw regering al een spectaculaire stijging van de elektriciteitsfactuur en allerhande belastingverhogingen moeten slikken. Zij zien nu dat er geen einde aan komt en dat zij opnieuw zullen moeten opdraaien voor de situatie. U moet zich eens inbeelden hoe die mensen zich voelen als zij vandaag in zowat alle Vlaamse kranten kunnen lezen dat die kroonprinses als ze meerderjarig wordt 2 500 euro per dag zal krijgen. Mijn collega Jan Penris wou er een vraag over stellen in het vragenuurtje, maar u had geen zin om daarop te antwoorden. Die mededeling kwam er vanuit het kabinet en de Kamervoorzitter volgde braaf het kabinet door dit te weigeren als aparte mondelinge vraag. Uit respect voor dit Parlement had hij veel beter dinsdag uw plotse verzoek geweigerd om die beleidsverklaring uit te stellen. Op de dag van de State of the Union zelf plots met de mededeling komen dat u niet komt, dat is nog nooit gezien. Wat er nu gebeurt, is heel pijnlijk allemaal. Het was een heel triest schouwspel deze week. We hebben allerlei dingen gezien, verwijten, allerhande ideeën die we via de media hebben kunnen vernemen. Open Vld wil de 260 miljard op de spaarboekjes omzetten in risicokapitaal. Sinds wanneer is risicokapitaal hetzelfde als spaargeld? De Crem is blijkbaar niet het enige regeringslid dat een cursus economie kan gebruiken. Eigenlijk is het helemaal hallucinant. We leven in een land met nagenoeg de hoogste belastingdruk in de hele wereld en CD&V lokt een regeringscrisis uit over het invoeren van een extra nieuwe belasting. Dat is de situatie. Uiteraard moeten er rechtvaardigere belastingen komen, maar er moeten ook minder belastingen komen. Denkt u nu werkelijk dat iemand gelooft dat u in enkele nachten, onder begrotingsdruk, tot een echte fiscale hervorming gaat komen? Voor een echte fiscale hervorming moeten immers alle taboes bespreekbaar zijn en niet enkel de taboes die bij de achterban van een van de regeringspartijen goed scoren. Minister Peeters, u hebt, allicht in het kader van een constructieve sfeer, een uur geleden het voorstel van de meerwaardebelasting openbaar gemaakt. Ik zou vandaag ook de andere voorstellen wel eens willen horen, meer bepaald de voorstellen over de concrete besparingsmaatregelen die bij de regering op tafel liggen. Is er bijvoorbeeld al een woord gerept over de miljarden euro die in dit land naar asiel en migratie gaan of is dat taboe? Is al gesproken over de miljarden euro die naar de Europese Unie gaan of is ook dat taboe? Immers, uitgerekend vandaag stond in de krant het bericht dat de Europese Rekenkamer voor het 22e jaar op rij het budget van de Europese Unie afkeurt. Er zijn alweer voor meer dan 5 miljard euro onrechtmatige kosten gemaakt. Alleen aan werkingskosten voor de Europese Unie betaalt de huidige regering elk jaar opnieuw ruim 3 miljard euro. Ik vraag mij bijgevolg af of zo’n bedrag niet ter sprake komt wanneer op de uitgaven moet worden beknibbeld. Ik had dat vandaag graag van u vernomen. Mijnheer de voorzitter, ik rond af. Mijnheer de eerste minister, u ontkent dat er een regeringscrisis is. Ik vraag mij dan af wat hier wel aan de hand is. U kan een en ander immers moeilijk afwimpelen als een minicrisis, of is de sfeer altijd zo? Het is de omgekeerde wereld. De sfeer van de onderhandelingen is naar eigen zeggen constructief. In de pers rollen de regeringspartijen echter vechtend over de straat. Zij maken elkaar uit voor leugenaar. Ze keren niet meer terug naar de vergadertafel, wat tegenwoordig weglopen heet. Wij hebben het allemaal, meestal zelfs in mindere mate, ook meegemaakt bij de vorige regering, waarmee de N-VA zo graag het verschil had willen maken. Mijnheer de eerste minister, wanneer komt er een State of the Union? Kom er überhaupt een beleidsverklaring? Voor mij hoeft het niet. Een deftige uitleg over de reden waarom u dinsdag niet hier was, zou echter een minimum aan respect voor het Parlement zijn. Ik ben erg benieuwd naar uw antwoord.
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u13	[[03.08 Olivier Maingain (DéFI):]] Monsieur le président, monsieur le premier ministre, votre majorité est en difficulté parce que la politique que vous avez menée depuis deux ans est un échec. Votre majorité se divise parce qu'elle constate cet échec et qu'elle cherche, de manière approximative, improvisée et non concertée, un changement de position. M. Dewael a fait preuve d'une franchise étonnante mardi dernier. Je l'ai salué pour son courage. Je reprends son propos. Voici le constat qu'il fait au sujet de la politique actuelle de votre majorité et de ses résultats. Il a eu cette phrase dure que je cite: "D'un point de vue fiscal, nous devrions tous rougir de continuer à encourager davantage les gens à ne pas travailler plutôt qu'à travailler." C'est là le résultat de votre politique, parce que la réforme fiscale n'a pas été au rendez-vous pour répondre aux attentes des travailleurs. Votre réforme fiscale est une illusion. D'ailleurs, le thermomètre Solidaris – RTL Info - Le Soir confirmait ce matin ce constat d'échec de M. Dewael. Que nous dit ce thermomètre? Que travailler ne protège pas nécessairement de la pauvreté: 40 % des salariés de ce pays considèrent qu'ils ont du mal à boucler leurs fins de mois. Quatre travailleurs sur dix sont confrontés à ce problème du risque de pauvreté. On sait que de grands aléas de l'existence ne sont pas nécessaires pour basculer, peut-être définitivement, dans la pauvreté. Votre réforme fiscale n'a pas été à la hauteur des promesses électorales que vous faisiez à l'époque. Je peux reprendre tout votre programme électoral. Votre réforme est bien éloignée de vos promesses. D'autres indicateurs montrent que vos résultats ne sont pas à la hauteur de vos effets d'annonce. C'est sous votre gouvernement que, pour la première fois, la croissance du PIB a basculé en dessous de la moyenne européenne. C'est sous votre gouvernement aussi que l'emploi augmente deux fois moins vite que dans les autres pays de la zone euro. Vous avez beau dire "création d'emplois", vous n'avez pas la croissance d'emplois qu'on constate dans d'autres pays! Si on prend, par exemple, l'indicateur de la BNB quant à la confiance des consommateurs, c'est-à-dire de ceux qui sont prêts à soutenir la croissance par leur pouvoir d'achat, on constate encore en ce mois de septembre que cet indicateur se replie parce que la confiance n'est pas au rendez-vous! En somme, c'est là le problème de votre majorité, elle constate aujourd'hui que la confiance des citoyens n'est pas au rendez-vous de vos effets tant et tant répétés. Vous avez un problème de promesses non tenues ou de promesses qui étaient dans vos programmes électoraux et qui n'ont pas été concrétisées. On l'a rappelé ici, Mme De Block a dit qu'on ne toucherait plus aux soins de santé et à la sécurité sociale. On voit ce qu'il en est! Soit dit en passant, vous avez quand même un fameux problème d'autorité dans votre gouvernement, quand votre ministre du Budget se permet de révéler sur les antennes d'une chaîne de radio l'ébauche d'un accord que vous n'avez même pas le courage de venir expliciter devant le parlement le jour-même! Qui est à la tête du gouvernement? Qui assume encore la communication de ce gouvernement? Qui a encore l'autorité pour dire ce qu'il en est de la réalité de vos débats internes? On cherche à comprendre! On l'a vu avec le tweet de votre vice-premier ministre aujourd'hui, il y a une guerre de tranchées au sein de votre majorité et chacun est en train d'y aller de son influence via les médias. Vous êtes en train de faire la négociation par médias interposés. Et vous prétendiez avoir un gouvernement où il y avait plus de rigueur, plus de méthodologie et plus de respect mutuel que sous le précédent gouvernement! Vous en êtes bien éloigné! Aujourd'hui, c'est la cacophonie qui triomphe au sein de votre majorité! Dès lors, monsieur le premier ministre, on voudrait comprendre où est votre cap. L'échec de votre politique économique est patent parce que vous n'avez misé que sur un aspect! Vous ne misez que sur la compétitivité des entreprises et vous avez massacré le pouvoir d'achat par un ensemble de mesures, que vous allez amplifier par de nouvelles décisions gouvernementales! Il est peut-être temps de vous inspirer d'autres exemples en Europe que ceux de l'époque thatchérienne et reaganienne qui est révolue pour tous ceux qui ont conscience de ce que doivent être les véritables enjeux économiques en Europe!
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u14	[[03.09 Marco Van Hees (PTB-GO!):]] Monsieur le président, monsieur le premier ministre, (…) (M. Van Hees fait mine de s'adresser à quelqu'un d'autre). Pardon, je me suis trompé. Monsieur le premier ministre, j'ai l'impression que votre gouvernement est un petit peu déboussolé ces derniers temps. Monsieur le premier ministre, j'ai regardé ailleurs mais c'est vrai que c'est là que vous êtes. Vous pouvez peut-être me rassurer. Un peu déboussolé car vous avez des difficultés à trouver le chemin. M. De Crem ne trouve pas le chemin de la Belgique. (…): (…)
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u15	[[03.10 Marco Van Hees (PTB-GO!):]] Voyez-vous, il est parti. Vous l'avez vexé. Monsieur le président, rajoutez-moi du temps de parole. M. Reynders ne trouve pas le chemin du Japon. M. Peeters ne trouve pas le chemin du conclave. Vous-même, monsieur le premier ministre, vous ne trouvez pas le chemin du parlement. Et ce gouvernement, d'une manière générale, ne trouve pas le chemin de l'argent des plus riches, qui représentent 1 % de la population et qui possèdent 420 milliards d'euros. J'aime le répéter de temps en temps. On sent que ce gouvernement est "crispé". Je dirais "Kris Peeters", si j'osais. On sent des dissensions. Et on est rassuré d'entendre la présidente du Sénat, de votre parti, monsieur le premier ministre, dire que: "le MR est le Maïzena de ce gouvernement". J'ai l'impression qu'elle confond un peu le Maïzena et le pop-corn! Avez-vous déjà essayé de faire une sauce béchamel avec du pop-corn? C'est un peu ce qui se passe au niveau du gouvernement aujourd'hui. La signification de cette crise politique, monsieur le premier ministre, n'est pas anodine. Il ne s'agit pas seulement d'une petite guéguerre entre partis. C'est plus profond et il y a, derrière cela, une mobilisation sociale importante qui ébranle ce gouvernement. D'où une divergence entre une droite décomplexée, que l'on connaît, jusqu'au-boutiste et un parti encore un petit peu lié au mouvement social, qui cherche un trophée – qui, pour l'instant, ressemble plus à un Kinder Surprise qu'à autre chose – mais qui, en tout cas, mène le combat sur l'ordre du symbolique. Le contenu des fuites de cet accord budgétaire du gouvernement est assez inquiétant par rapport aux menaces sur la sécurité sociale, sur les services publics, sur les revenus du monde du travail, et avec ces nouveaux "cadeaux". Monsieur le premier ministre, un vent favorable m'a amené votre bulletin. Il n'est pas terrible. Je ne vais pas donner toutes les cotes, mais enfin… Par rapport à la zone euro, la croissance économique marque un écart important. Concernant le solde structurel, je me rappelle encore du plan budgétaire annoncé en 2014… Où en sommes-nous actuellement? Cela n'est pas beau à voir… Le taux d'emploi, le taux de chômage, par rapport à la zone euro est très en retard, c'est un problème. La part de salaires dans le PIB ne cesse de diminuer d'année en année. Les salaires diminuent par rapport à la richesse créée. Il n'y a qu'un seul chiffre qui est bon, monsieur le premier ministre, c'est la part des bénéfices dans le PIB. Cela augmente, c'est toujours cela. Monsieur le premier ministre, il faut revoir votre modèle. Si je devais commenter le bulletin que voici à M. Louis Michel, par exemple, je dirais: "Monsieur Louis Michel, votre fils, ce n'est pas qu'il ne travaille pas, mais je pense que c'est sa méthode qui n'est pas bonne." Peut-être devriez-vous arrêter de vous inspirer des dogmes de M. Van Overtveldt. Il a un poster de Milton Friedman dans sa chambre. C'est un admirateur de la théorie du trickle down , du "ruissellement". Nous donnons plein de cadeaux aux plus riches et cela ruisselle sur l'ensemble de la population. La première phase fonctionne bien, pas de problème. Arroser les riches, cela marche. Mais la deuxième phase, les répercussions sur l'ensemble de l'économie, cela marche beaucoup moins bien… Par exemple, toutes les années, un top 50 des plus grosses ristournes fiscales est réalisé. Combien les multinationales paient d'impôts: KBC: 0,3 %, Solvay: 0 %, Atlas Services 0 %, UNILIN: 0,5 %, AB InBev: 0 %, Janssen Pharmaceutica 2,4 %, ce n'est pas mal, Ontex: 0 %. Et tout cela au nom de l'emploi! Combien d'emplois supplémentaires ces sociétés ont-elles créés? Aucun. Non seulement elles n'ont pas créé d'emplois, mais en plus, elles ont réduit l'emploi de 1 % par rapport à l'année précédente. Par contre, elles ont distribué 71 % de leurs bénéfices à leurs actionnaires, en dividendes. C'est la réalité de votre politique, qui ne fonctionne pas. Non seulement elle est catastrophique socialement, mais en plus, elle ne fonctionne pas économiquement.
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u16	[[Le président:]] Veuillez conclure, s'il vous plaît.
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u17	[[03.11 Marco Van Hees (PTB-GO!):]] Je conclus par mes questions. Monsieur le premier ministre, comment justifiez-vous votre absence à la Chambre ce mardi 11 octobre? Quelle est la ventilation des mesures prises pour résorber le trou de 4 milliards? Comment justifiez-vous le fait d'octroyer de nouveaux cadeaux inutiles au capital malgré l'importance du dérapage budgétaire? Quelle est votre position concernant la taxation des plus-values? Votre parti, me semble-t-il, est le seul à ne pas avoir pris position sur la question. Cela a-t-il un sens de ne taxer les plus-values qu'à l'impôt des personnes physiques, alors que les plus grands actionnaires détiennent leurs actions en sociétés? Enfin, vous avez généralement une Rolex à votre poignet. J'ignore si c'est le cas aujourd'hui. Savez-vous combien de fois cela représente le revenu mensuel d'un minimexé?
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u18	[[Le président:]] La parole est au premier ministre.
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u19	[[03.12 Kristof Calvo (Ecolo-Groen):]] (…)
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u20	[[De voorzitter:]] Nee, mijnheer Calvo, de eerste minister heeft het woord. De heer De Roover heeft zijn vraag ingetrokken. Dat is een individueel recht.
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u21	[[03.13 Kristof Calvo (Ecolo-Groen):]] Wij hebben een agenda gekregen waarop een vraag van de heer Peter De Roover staat. U hebt die agenda niet gewijzigd. Ik had dus verwacht dat de heer De Roover zou interveniëren. Alle meerderheidspartijen zwijgen hier in het Parlement, maar ondertussen zegt mevrouw De Block buiten over uw voorstel, mijnheer Peeters…
