ParlaMint-BE_2015-12-18-54-plenair-ip091x.u1	[[De voorzitter:]] De vergadering is geopend. La séance est ouverte.
ParlaMint-BE_2015-12-18-54-plenair-ip091x.u65	[[01.61 Ahmed Laaouej (PS):]] Monsieur Van Rompuy, plus je vous écoute, plus cela devient obscur. Je ne comprends pas très bien quelle est la position et l’analyse du CD&V. M. Deseyn n’a pas répondu à la question que je lui ai posée de savoir s’il retenait ou pas les 8 milliards que vous évoquez. Si effectivement on se retrouve avec un besoin de financement de 8 milliards, il faudra que vous nous expliquiez comment vous les avez trouvés. 8 milliards d’effet retour, cela me semble beaucoup. Allez-vous devoir prendre de nouvelles mesures? Ces mesures ne vont-elles pas avoir un effet négatif sur l’emploi parce que ce seraient des augmentations d’impôts ou des économies dans les dépenses publiques, c’est-à-dire une diminution de la demande publique? Je crois que le C de CD&V, aujourd’hui, c’est le C de confusion. Nous sommes dans la confusion la plus totale. Je ne sais comment vous faites pour vous entendre au sein du gouvernement sur les trajectoires budgétaires. Petite parenthèse, les plus de 2 % de revenu disponible, cela ne veut pas dire grand-chose. La question qui se pose est de savoir comment cette augmentation est distribuée entre les gens. C’est ça qui est important. Si votre augmentation de revenu disponible engendre une augmentation de l’épargne, vous n’aurez pas arrangé ou soutenu de manière efficace la demande intérieure. Je suis au regret de constater que, une fois de plus, vous n’êtes pas d’accord au sein du gouvernement quant à l’effort restant à faire en raison des décisions que vous prenez. C’est un vrai problème. J’ai peut-être une idée de cadeau pour le nouvel an: une boussole pour le CD&V. Peut-être en fera-t-il bon usage pour s’y retrouver dans le brouillard qu’il crée lui-même.
ParlaMint-BE_2015-12-18-54-plenair-ip091x.u66	[[01.62 Georges Gilkinet (Ecolo-Groen):]] Monsieur Deseyn, c’est effectivement un exercice difficile pour vous. Belle métaphore du lièvre et de la tortue. Je confirme que notre groupe, dans le cadre des questions d’actualité notamment, a demandé très régulièrement à la majorité où reste cette réforme fiscale qui doit transférer le coût du travail vers d’autres revenus et permettre de diminuer le coût du travail et d’augmenter la contribution du capital au financement notamment de la sécurité sociale. Avec le gouvernement, vous êtes la tortue, vous avez pris votre temps. Mais la copie que vous nous remettez est raturée, pleine d'incertitudes, pleine de questions quant à l'avenir, que M. Van Rompuy essaye, en sa qualité de président de la commission des Finances, tout en étant dans la majorié, de mettre en évidence, notamment le dimanche lorsqu'il s'ennuie et qu'il écrit sur son blog. Je le remercie pour sa liberté de parole et pour le fait qu'un membre de la majorité ose dire que le compte n'est pas tout à fait correct. Votre tax shift n'est pas notre tax shift! Si nous pouvons soutenir certaines mesures, nous ne pouvons approuver celles relatives à la répartition des revenus, à la transformation de notre économie vers un modèle d'avenir moins carboné, à l'efficacité d'affectation des moyens. Par conséquent, nous défendrons des amendements. Monsieur Deseyn, la tortue a fourni ce qu'elle dénomme un tax shift, "carpe, je te baptise lapin", mais le résultat n'est pas tout à fait satisfaisant.
ParlaMint-BE_2015-12-18-54-plenair-ip091x.u67	[[01.63 Karin Temmerman (sp.a):]] Mijnheer Deseyn, ik ga niet herhalen wat mijn collega’s van de oppositie hebben gezegd en waarmee ik het helemaal eens ben. Ik wil mij echter via u tot de heer Van Rompuy richten met de woorden dat de teleurstelling wederzijds is. Mijnheer Van Rompuy, het is nog niet zolang geleden dat CD&V hier bij hoog en laag volhield, bij monde van de heer Vercamer, dat iedereen zou moeten bijdragen aan die taxshift, iedereen. U ging voor een meerwaardebelasting zodat ook de vermogens mee zouden helpen aan de uitbouw van de toekomst van dit land. Alleen stellen wij thans vast dat CD&V dit pad verlaten heeft. Dat is ook een zeer zware teleurstelling. Het gaat natuurlijk wel om het verlagen van de loonlasten. Mijnheer Van Rompuy, u blijft zeggen dat wij daar tegen zijn. Nee, helemaal niet. Alleen willen wij een gerichte loonlastenverlaging omdat die meer jobs oplevert, en wij willen die anders financieren. Nogmaals, nog niet lang geleden, misschien een maand of zes, vond uw partij ook dat de loonlastenverlaging gedeeltelijk door kapitaal en vermogen gefinancierd moest worden. Het stelt mij zwaar teleur dat u onder meer de meerwaardebelasting waar u ook voorstander van was niet hebt binnengehaald. Dat is een zware teleurstelling.
ParlaMint-BE_2015-12-18-54-plenair-ip091x.u68	[[01.64 Roel Deseyn (CD&V):]] Mijnheer de voorzitter, ik zal eerst antwoorden op de vraag van mevrouw Temmerman. Ik weet niet waar zij het gehaald heeft dat CD&V heeft afgehaakt op dat punt. De voorbereidende documenten liggen klaar, de werkgroep zit klaar. Het is niet omdat er nog niet over alles een akkoord is dat men moet weigeren om het goede te zien dat reeds op de banken ligt. Ik weet dus niet waar u dat vandaan haalt. Wat de meerwaardebelasting betreft, mevrouw Temmerman, is er het opstapje van de speculatiebelasting zoals die voorligt. Het gaat hier over een belasting op meerwaarde naast de andere meerwaardebelastingen die al in het systeem zitten. Dat dit voor ons geen afgesloten zaak is, is ook waar. Uw stelling dat dit voor CD&V geen issue meer is, gaat dus helemaal niet op. Inderdaad, alles kan beter. Ik wil uw vraag graag beantwoorden met het antwoord dat ik ook de heer Laaouej zal geven. Il a dit: "C'est le C de la confusion." Je dirais plutôt: "Rassurez-vous, c'est surtout le C de la créativité mais aussi de la coalition et de la croyance dans ce tax shift!". U hebt ook opgemerkt dat wij vanuit werk tot een bepaald evenwicht moeten komen. Dat was ook de bemerking van andere leden. Dat is zowat het idee. Er zullen inderdaad fiscale uitgaven nodig zijn om de competitiviteit te financieren. Dat is het hele idee van de taxshift, ook in het licht van de economische prognoses van de komende jaren, namelijk dat wij nu zullen snoeien, om beter te laten bloeien. Als een patiënt met zuurstof wordt gereanimeerd, is de arts de zuurstof kwijt maar heeft hij wel zijn patiënt gereanimeerd. Dat is de oefening die ook vandaag voorligt. Wij zullen een en ander inderdaad via de fiscale uitgaven financieren, om de economie aan te zwengelen en op termijn voldoende inkomsten te genereren. Ik begrijp niet waarom de oppositie het zo moeilijk heeft met het feit dat iemand opwerpt dat het Parlement zijn werk doet en een aantal vraagtekens plaatst bij de meerjarenbegroting. Het zou pas erg zijn, mocht men al ziende blind zijn, het probleem onder de mat willen vegen en extra geld willen uitgeven en mocht men het evenwicht totaal geen issue meer vinden en ook de langetermijnvisie en de duurzaamheid van tafel vegen. Collega’s, het siert iemand die precies daarop wijst en die voorstelt om de budgettaire orthodoxie de komende tijd in woord en daad goed te belijden. Als wij ter zake de komende maanden en jaren niet enige strenger makende maatregelen treffen, dreigen wij de Europese boot te missen. Mijnheer Gilkinet, u wijst erop dat mijn taxshift niet uw taxshift is. Het verschil tussen uw en mijn taxshift zal zijn dat onze taxshift wel zal worden goedgekeurd. Dat is een feit en een niet onbelangrijk verschil. Het is waar dat de Belgische fiscaliteit nog meer zal moeten worden gemoderniseerd. Wij moeten in het licht van onze nieuwjaarswensen, waarmee ik ben begonnen, het werkprogramma van de komende jaren bekijken. Zonder al te technisch te worden, kan ik meegeven dat wij al de idee van de dual income tax hebben gelanceerd. Wij pleiten daar al een tijdje voor. Het kan in vele modaliteiten worden gezien want er bestaan nogal wat varianten. Het gaat niet alleen om meer belastingen en om mensen meer te laten betalen; het gaat in essentie om een vereenvoudiging. Die vereenvoudiging ontbreekt nog. Wij weten dat het fiscaal systeem erg ingewikkeld is en hoe ingewikkelder, hoe meer kans op misbruik. Als wij meer efficiëntie en meer rechtvaardigheid willen, moeten wij de komende jaren zeker aan de vereenvoudiging van het systeem werken. Dat zal een belangrijke opdracht voor de minister van Financiën zijn. Gelukkig staat het principe zwart op wit in het regeerakkoord. De kapstok is er.
ParlaMint-BE_2015-12-18-54-plenair-ip091x.u69	[[01.65 Ahmed Laaouej (PS):]] Monsieur Deseyn, cette question m'intrigue beaucoup. Pourquoi avez-vous accepté le relèvement de la taxation sur les prêts-citoyens? Cette mesure avait été mise en place par le CD&V, sous la précédente législature. L'idée était de mettre en place une fiscalité attractive sur ces prêts qui financent des investissements d'intérêt général. Pourquoi votre groupe a-t-il accepté le relèvement de la taxation sur les prêts-citoyens?
ParlaMint-BE_2015-12-18-54-plenair-ip091x.u70	[[01.66 Roel Deseyn (CD&V):]] Mijnheer Laaouej, u doelt op de thematische volksleningen. Op dat vlak werd er gekozen voor meer uniformiteit in het systeem, met een optie voor bepaalde zaken die men nog wenste te ondersteunen. Het is duidelijk dat die oefening nog niet voldragen is. Veel zaken zijn geharmoniseerd, zeker in de roerende voorheffing, na de optrekking ervan die we in de vorige legislatuur hebben beleefd. Het klopt dat er links en rechts nog wat uitzonderingen bestaan. De lijn die wij aanhouden is er echter op gericht om zoveel mogelijk zaken op hetzelfde niveau te krijgen. Dat verhoogt de transparantie. In functie van zeer specifieke behoeften of sectoren kunnen er initiatieven worden genomen. Dat geldt bijvoorbeeld voor de kmo’s, waar u in iedere uiteenzetting op wijst, zodat we voor de kmo’s een stuk verder kunnen gaan. Trouwens, deze regering heeft nog meer diversificatie aangebracht onder de grote en kleine vennootschappen, met de microvennootschappen. Vanuit dezelfde redenering zou u kunnen vragen waarom wij ook dat allemaal niet gelijktrekken, maar we leven natuurlijk niet in een communistisch systeem waar wij alle maatregelen over één kam zouden kunnen scheren. We moeten ook recht doen aan de diversificatie, zoals die zich sociaal en economisch presenteert in de samenleving. De betrachting blijft echter om tot meer uniformiteit te komen; daar kan geen twijfel over bestaan. Collega’s, over bepaalde aspecten die in het akkoord van de taxshift werden aangekondigd, zult u vandaag nog weinig in de teksten lezen. De minister heeft daar wel over gesproken, toen hij het had over de redesign van de overheid en de gespecialiseerde investeringsvehikels voor vastgoed, ook een bezorgdheid van de PS. Precies omdat wij het kapitaal in België willen houden, moeten wij ervoor zorgen dat wij niet onderworpen zijn aan investeringsgrillen van buitenlandse groepen. Wij willen maximaal de Belgische verankering bepleiten en ik denk dat de minister in de commissie heel goed heeft toegelicht welke de plannen ter zake zijn, ook voor het volgend politiek werkjaar. Het is dus zeer belangrijk dat wij de follow-up doen, ook om alle engagementen na te gaan. Inzake de financiering van de taxshift zijn er inderdaad bedragen genoemd. Zo zouden er enkele honderden miljoenen gehaald worden uit efficiëntiewinsten bij de overheid. Op dat punt zal er dan ook moeten worden opgeleverd door de bevoegde ministers. Ja, collega’s, deze taxshift is evenwichtig en biedt perspectief. Er is perspectief voor de werknemers, voor diegenen die een job hebben om hun job te behouden, en voor wie geen job heeft om er een te krijgen. Dat wordt soms vergeten in de discussie. Men staart zich blind op beloften, die natuurlijk hardgemaakt moeten worden door de ondernemers in ons land, door de economische realiteiten, maar men vergeet soms dat deze taxshift wezenlijk bijdraagt aan jobbehoud. Naast het aantal nieuwe jobs, zou dus ook het aantal bedreigde jobs geteld moeten worden, om echt de output van deze taxshift te kunnen meten. Wie inspanningen doet, wordt beloond met koopkracht. Dit is een taxshift die perspectief biedt zowel aan de werkgevers in de vorm van concurrentiekracht, alsook aan de werknemers. Het gaat om een duidelijke combinatie van economische groei en sociale vooruitgang. Dat was ons uitgangspunt, en dat zal het ook steeds blijven. Het klopt dat het werk niet af is. Gelukkig hebben wij nog veel tijd in deze legislatuur. Dat het werk dat vandaag op de banken ligt al af is, is zeker aanmoedigend.
ParlaMint-BE_2015-12-18-54-plenair-ip091x.u71	[[01.67 Carina Van Cauter (Open Vld):]] Mijnheer de voorzitter, mijnheer de minister, mevrouw de minister, collega’s, zoals ik bij de stemming in de commissie al heb gezegd: eindelijk kunnen wij stemmen over iets waar lang twijfel over gezaaid is, iets waar veel over gediscussieerd is. Eindelijk kunnen wij stemmen over de taxshift. Collega’s, ik meen dat in dit Halfrond nog nooit iemand ontkend heeft dat wij, indien wij onze welvaart willen behouden, onze graad van tewerkstelling moeten verhogen. Vele handen maken nu eenmaal licht werk, werkbaar werk, zoals wij hier al vaak hebben gezegd. Met te hoge loonkosten is dit een haast onmogelijke oefening. Dan wordt het een vicieuze cirkel waarin werken en ondernemen weinig lonen, een vicieuze cirkel die onmogelijk te doorbreken is. Collega’s, een hersteltraject van de concurrentiekracht, alsook van de koopkracht was effectief een verkiezingsbelofte die mijn fractie heeft gedaan. Vervolgens werden deze maatregelen daartoe in het regeerakkoord opgenomen. Met genoegen steunt mijn fractie dan ook het werk van deze regering, die deze taxshift met ambitie, moed en daadkracht heeft uitgewerkt. Deze regering maakt werk van een gigantische lastenverschuiving die de facto ook een lastenverlaging is. Wij steunen dat. Dit is een lastenverschuiving die in totaal 7,2 miljard euro lasten weghaalt van werken en ondernemen. De regering doet dat in economisch moeilijke tijden. Dat is niet evident en ik denk dat niemand van meerderheid en oppositie de moeilijkheidsgraad van deze oefening miskent. Het is een beetje zoals ondernemen. De omgeving heeft citroenen gebracht en de regering geeft, met de steun van dit Parlement, zuurstof en energie om met die citroenen limonade te maken. Collega’s, dit is de weg die mijn fractie wil bewandelen. Met de taxshift creëren wij de omgeving die noodzakelijk is om aan onze economie een noodzakelijke boost te geven. Wij verlagen de lasten voor ondernemingen om werk en werkcreatie aan te zwengelen en nieuwe investeringen aan te trekken. Wij verlagen ook de lasten voor mensen die werken, zodat werk opnieuw aantrekkelijk of aantrekkelijker wordt en de koopkracht stijgt. Minder bruto, meer netto. Het belangrijkste is de koek vergroten. Dat betekent dat wij in hoofdzaak inzetten op meer competitiviteit. Eindelijk hebben wij in dit Parlement een meerderheid gevonden die bereid is te aanvaarden dat als werk te duur is, er geen arbeidsplaatsen kunnen worden gecreëerd. Ook al zijn ondernemers vaak van goede wil en willen zij inspanningen leveren, de wet van de realiteit is hard, maar eenvoudig. Als de loonkosten niet kunnen worden terugverdiend, moet een arbeidsplaats sneuvelen, laat staan dat er bijkomende plaatsen kunnen worden gecreëerd. Wij hebben niet een, niet twee, maar duizenden nieuwe arbeidsplaatsen nodig. Dat is wat deze regering mogelijk wil maken. Daarom zetten wij in op een forse loonlastenverlaging. Wij verlagen niet alleen het faciaal tarief van de patronale bijdragen van 33 naar 25 %, maar wij versterken tegelijkertijd de bestaande lastenverlaging voor de lage lonen, met name de lonen waarvoor vandaag al een verlaagd tarief geldt, zodat ook voor de lage lonen een bijkomende lastenverlaging zal worden gerealiseerd, tot minder dan de helft op het einde van de legislatuur. Voor volgend jaar betekent dat al een inzet van 620 miljoen euro. Samen met de reeds besliste maatregelen van het competitiviteitspact en de indexsprong wordt er zo voor gezorgd dat de loonlasten van onze bedrijven binnen de perken blijven. Zo zal onze loonhandicap ten opzichte van onze voornaamste handelspartners verminderen, om vervolgens te verdwijnen. Op die manier versterken wij de competitiviteit en de investeringsmogelijkheden van onze bedrijven met 2,7 miljard euro. Wij zetten niet alleen in op een lastenverlaging van de patronale bijdragen, wij steunen daarnaast ook nacht- en ploegenarbeid, starters met de taxshelter, en de horeca met de regeling inzake overuren en flexi-jobs. Wij hebben ook bijzondere aandacht voor onze kleine en middelgrote ondernemingen en voor onze zelfstandigen, die een belangrijke werkgever zijn, niet alleen voor zichzelf, maar ook voor vele anderen. De overgrote meerderheid van onze werknemers is in dergelijke ondernemingen tewerkgesteld. Zij betalen geen bijdrage op de eerste aanwerving. Dat is een belangrijke incentive. Niet alleen de regeling voor de eerste aanwerving zal beter worden, ook de lasten voor de tweede tot zesde aanwerving worden verder verlaagd. Collega’s, daarbovenop – ook de oppositie apprecieerde deze maatregel – versterken wij de investeringsaftrek, want zonder bijkomende investeringen in de bedrijven staan wij stil of gaan wij achteruit. Op den duur brokkelt de werkgelegenheid af. Het is van cruciaal belang dat er op dat vlak door de regering een belangrijke incentive wordt uitgewerkt of versterkt. Het betreft niet alleen de investeringsaftrek in het algemeen; er wordt daarnaast – en dit wordt toegejuicht door de oppositie – bijkomend geïnvesteerd in hoogtechnologische sectoren. Met het oog op de toekomst is dat een zeer belangrijke maatregel. Niet alleen verbeteren wij de algemene patronale bijdrage en de investeringsaftrek, maar ook maken we werk van een beter sociaal statuut van de zelfstandigen. Het is nooit eerder gezien dat tegelijk met concurrentieversterkende maatregelen voor de bedrijven in het algemeen, gericht op jobcreatie, ook gedacht wordt aan degenen die vaak ook veel werkgelegenheid creëren, onze zelfstandigen. Ik heb het gezegd in de commissie en ik herhaal het: we hebben op de integratie van de bijdrage in de sociale zekerheid voor kleine risico’s voor zelfstandigen tot 2007 moeten wachten. Decennialang werd gezorgd voor de gezondheidszorg van de werknemers, terwijl dat voor de zelfstandigen pas in 2007 een feit was. Het is een belangrijk signaal dat de regering hand in hand met werkgevers en werknemers inspanningen levert voor het sociaal statuut van de zelfstandigen en ook op dat punt de bijdrage verlaagt. Collega’s, ik denk dat we een trend breken. We pakken eindelijk onze grootste handicap aan, de te hoge loonkosten. De overheid kan geen jobs creëren en evenmin de creatie ervan opleggen, maar ze kan wel ingrijpen op omgevingsfactoren, waardoor het voor werkgevers mogelijk wordt om bijkomend te investeren in mensen en dus bijkomend werknemers aan te nemen. Zij kan een klimaat scheppen dat gunstig is om te investeren, om te starten met een onderneming en extra arbeidskrachten aan te werven. Dat is wat onze regering doet en wat wij steunen. Uiteraard zijn wij niet blind en hebben wij ook aandacht voor de koopkracht van zij die werken. Daarnaast hebben wij ook aandacht voor het feit dat zij die werken moeten worden verloond. Dit is de reden waarom wij inzetten op een bijkomende fiscale hervorming in het voordeel van zij die werken en werk geeft. De eerste schijf van 30 % in de personenbelasting wordt dan ook geschrapt. Het resultaat kan niet worden betwijfeld. Wie werkt, wie iets meer werkt of wie inzet op zijn carrière zal uiteindelijk meer verdienen. Dit is volgens mij een realiteit waaraan men niet kan ontsnappen. Dit zal mensen in ieder geval stimuleren om aan de slag te gaan en aan het werk te blijven. Het verschil tussen werken en niet werken wordt effectief de moeite waard zodat het aantal schouders zal toenemen dat onze welvaart draagt. Naast de schrapping van de belastingschijf van 30 % zullen wij ook ervoor zorgen dat de forfaitaire beroepskost nog wordt verhoogd. Vanaf 2019 zullen wij de aftrek van de belastingvrije som nog verhogen. Ik heb daarstraks in een aantal uiteenzettingen van de oppositie het verwijt gehoord dat wij de zwakkere gepensioneerden zijn vergeten. Een aantal collega’s heeft er volgens mij al op gewezen dat er voor de laagste pensioenen kleine verhogingen werden doorgevoerd. Wij hebben het dan inderdaad maar over kleine percentages. Wij hebben het minimumpensioen van de zelfstandigen eindelijk gelijkgetrokken met het minimum gezinspensioen van werknemers. Ik meen dat dit belangrijke maatregelen zijn. Ik ben er ook van overtuigd dat een pakket van maatregelen alleen nooit alle problemen kan oplossen. Als ik de heer Laaouej hoor spreken over de discrepantie binnen de pensioenregeling zoals ze vandaag bestaat, is dat een discrepantie die misschien het grootst is ten aanzien van de zelfstandigenpensioenen. Die discrepantie is decennialang ontstaan en er wordt nu gradueel met een aantal maatregelen aan gewerkt. Mijnheer Laaouej, dit is een taxshift maar geen pensioenshift. Als u in gedachten hebt dat er meer gelijkheid moet zijn in de pensioenregeling en als u van oordeel bent dat er een shift moet komen van de hoogste pensioenen naar de laagste zoals we die vandaag kennen, dan meen ik dat u in ons een gesprekspartner vindt. U moet daar eens over nadenken. Ook hier is misschien een shift te realiseren. Dat maakt echter niet het voorwerp uit van deze bespreking.
ParlaMint-BE_2015-12-18-54-plenair-ip091x.u72	[[01.68 Ahmed Laaouej (PS):]] Madame Van Cauter, ce n'est pas cela que j'ai dit. Depuis le début de la législature, la thèse du gouvernement est que sur les pensions, le saut d'index est compensé par l'enveloppe bien-être. Il y a un autre problème, c'est l'augmentation de la TVA sur l'électricité qui frappe durement les pensionnés, et en particulier les petits pensionnés. En effet, le rapport entre l'augmentation de l'impôt sur la consommation pour leur petite pension est plus élevé que dans la situation d'une pension plus confortable, si tant est qu'il y en ait, ou d'un revenu du travail plus confortable. Pour les petits pensionnés, l'augmentation de la TVA va avoir un effet très dur. Celui-là, vous ne le compensez pas avec la réforme fiscale. C'est cela que je vous dis.
ParlaMint-BE_2015-12-18-54-plenair-ip091x.u73	[[01.69 Carina Van Cauter (Open Vld):]] Mijnheer Laaouej, ik begrijp wat u zegt, maar u hebt meer gezegd dan dat. Uiteraard zal het btw-tarief van 21 % op elektriciteit een invloed hebben. U spreekt echter over een belastingverhoging die eigenlijk geen belastingverhoging is maar een herstel naar het oorspronkelijk tarief. Dit gebeurt omdat in de praktijk werd vastgesteld dat er misbruik was, zodat het onderscheid moeilijk te hanteren is. Bent u evenwel van oordeel dat als het tarief van 21 % wordt teruggebracht naar 6 %, de problemen voor de mensen met een lage pensioenuitkering zijn opgelost? Zijn daarmee de problemen opgelost van de kleine zelfstandigen met een laag pensioen? Ik ben ervan overtuigd dat daarmee de problemen niet van de baan zijn, net zoals alle maatregelen die vandaag op tafel liggen, niet van die aard zijn dat ze alle problemen in onze samenleving oplossen. Er is maar één mogelijkheid en één remedie, met name meer mensen aan de slag krijgen. Als men meer werkgelegenheid creëert kan men meer middelen vrijmaken voor degenen die onze zorgen verdienen.
ParlaMint-BE_2015-12-18-54-plenair-ip091x.u74	[[01.70 Benoît Piedboeuf (MR):]] Monsieur le président, je ne sais pas si Mme Van Cauter lit Test-Achats, mais ce magazine avait chiffré le montant total moyen que représentait l'augmentation de la TVA sur l'électricité pour les ménages belges; il s'agissait de 100 euros par an. Lorsque j'entends des adverbes tels que "durement", je pense qu'il convient de se modérer. Un pensionné ne consomme pas beaucoup d'électricité. Je me suis occupé de dossiers fiscaux durant des années, et je sais bien quelles sont les moyennes de consommation des uns et des autres. La différence entre le taux de 6 % et celui de 21 % est une augmentation, certes, mais qui ne mérite pas des termes comme "durement". Je souhaitais, madame, vous apporter cette précision.
ParlaMint-BE_2015-12-18-54-plenair-ip091x.u75	[[01.71 Karin Temmerman (sp.a):]] Mijnheer Piedboeuf, via mevrouw Van Cauter wil ik u zeggen dat alle armoedeverenigingen het erover eens zijn dat de verhoging van de btw op de elektriciteit het zwaarst doorweegt voor de mensen met het laagste inkomen. Daar spelen allerlei factoren in mee, onder andere het feit dat de verwarming dikwijls elektrisch is bij deze mensen. De btw-verhoging weegt dus zwaarder door bij mensen met een laag inkomen dan bij anderen. Mevrouw Van Cauter, in de vorige legislatuur heeft uw huidige voorzitter hier de verlaging van de btw van 21 naar 6 % terecht met heel veel vuur verdedigd, omdat men ervan uitging dat het om een basisprincipe ging. Elektriciteit is, net zoals water, een basisbehoefte. U zegt nu dat er misbruiken waren, pak die dan aan. Uw huidige voorzitter heeft toen ook verdedigd dat wij absoluut naar 6 % moesten gaan, omdat het om een basisbehoefte gaat. Er worden misbruiken vastgesteld, hoewel nog altijd niet duidelijk is hoe die in elkaar zitten. Pak die misbruiken dan toch aan. Dat lijkt mij toch de logica zelve. Dat nu gebruiken als een argument, is totaal fout. U wil gewoon een begrotingsprobleem oplossen. Daarom wordt de btw op de elektriciteit verhoogd. Daar is geen andere uitleg voor.
ParlaMint-BE_2015-12-18-54-plenair-ip091x.u76	[[01.72 Marco Van Hees (PTB-GO!):]] Madame Van Cauter, au PTB, on a récolté 250 000 signatures dans une pétition pour la diminution du taux de TVA sur l'électricité à 6 %. On nous a dit que cette diminution allait servir à empêcher une hausse de l'indice-pivot pour l'indexation des salaires. On constate aujourd'hui avec ce gouvernement qu'on a à la fois le saut d'index et l'électricité taxée à 21 %. Quel est l'intérêt de diminuer l'impôt des personnes physiques pour augmenter des taxes sur la consommation qui touchent plus durement les petits revenus? Pourquoi augmenter la TVA et les accises? S'ils doivent repayer la chose sous forme de taxes, à quoi cela sert-il de diminuer l'impôt des personnes physiques?
ParlaMint-BE_2015-12-18-54-plenair-ip091x.u77	[[01.73 Ahmed Laaouej (PS):]] Monsieur Piedboeuf, 100 euros pour un petit pensionné, c'est beaucoup d'argent!
ParlaMint-BE_2015-12-18-54-plenair-ip091x.u78	[[01.74 Benoît Piedboeuf (MR):]] Monsieur le président, comme l'a justement relevé M. Van Hees, il s'agit d'une moyenne pour l'ensemble des ménages. C'est pour cela qu'au moins une quinzaine de mesures ont été prises en faveur des pensionnés. Mais vous niez ces efforts! Les petits revenus sont précisément ceux qui sont favorablement ciblés dans notre réforme fiscale. Vous occultez totalement les efforts qui sont faits en direction des bas salaires! La preuve en est que vous dites maintenant que ce sont les classes moyennes qui sont lésées par notre tax shift.
ParlaMint-BE_2015-12-18-54-plenair-ip091x.u79	[[01.75 Ahmed Laaouej (PS):]] Je reprends un petit encart de l'ancien président du MR, actuellement premier ministre, qui dit ceci: "Grâce à nous, on a réduit la TVA sur l'électricité et on s'engage à ne jamais la ré-augmenter". Il faut savoir ce que vous voulez! Il y a également eu des engagements du MR sur les plateaux de télévision pour éviter un saut d'index. Vous aviez fait trois promesses, vous ne les avez pas tenues! Monsieur Piedboeuf, vous me parlez de moyenne. Je peux vous produire des factures d'électricité de pensionnés que je connais, lesquelles présentent une augmentation de 10 à 15 euros par mois, parce qu'Electrabel s'est précipité pour leur annoncer une augmentation de leur facture d'électricité. Si pour vous, 100 euros, ce n'est pas grand-chose, sachez que, pour les petits pensionnés, c'est beaucoup d'argent!
ParlaMint-BE_2015-12-18-54-plenair-ip091x.u80	[[01.76 Carina Van Cauter (Open Vld):]] Mijnheer de voorzitter, collega’s, na de btw op de elektriciteit moest de taxshift ook nog worden gefinancierd. Daarover is heel wat te doen geweest. Onze commissievoorzitter heeft zich in dat debat niet onbetuigd gelaten. Door de toelichting van de regering, het Rekenhof, het Planbureau en de Europese Commissie heeft hij, samen met ons, moeten vaststellen dat de taxshift de eerste twee jaar wel degelijk gefinancierd is. Wat de toekomst brengt, kunnen wij echter onmogelijk voorspellen. De regering heeft op een defensieve wijze de terugverdieneffecten begroot. Indien wij het Planbureau en het Rekenhof mogen geloven, zullen de terugverdieneffecten van een zodanige grootteorde zijn dat het gat waarvan zo dikwijls is gesproken, volledig en uitsluitend door die terugverdieneffecten zal worden gefinancierd. Het zal met de huidige regering niet anders zijn dan met de realiteit van iedere onderneming. Uiteindelijk zal op het einde van de rit, op het einde van de dag en op het einde van het jaar, wanneer de regering in een bijkomende creatie van banen wil investeren, de logica dezelfde zijn. Wanneer wij merken dat bijkomende inspanningen moeten worden geleverd, zullen wij harder moeten werken. Wij zullen desgevallend naar oplossingen moeten zoeken die voor iedereen draagbaar zijn. Mijnheer Van Rompuy, op dat ongewijzigde beleid, waarop onder meer de Europese Commissie heeft gewezen, zijn haar cijfers gebaseerd. Daarbij werden zelfs een aantal begrotingsposten buiten de rekening gehouden omdat ze moeilijk voorspelbaar zijn. Dat is een realiteit, die wij ook niet willen ontkennen. Echter, beweren dat de taxshift niet gefinancierd is en dat het traject niet haalbaar is, is intellectueel oneerlijk. Tegen die bewering zullen wij ons met klem verzetten.
ParlaMint-BE_2015-12-18-54-plenair-ip091x.u81	[[01.77 Georges Gilkinet (Ecolo-Groen):]] Madame Van Cauter, si dire que le tax shift n'est pas financé est intellectuellement incorrect, dire l'inverse est tout aussi incorrect. Nous n'allons pas refaire tous les débats, mais lisez comme moi les blogs et les propos du président de la commission des Finances. Ce tax shift est une opportunité intéressante, mais, d'une part, il n'est pas financé et risque de conduire notre État dans de graves difficultés budgétaires et, d'autre part, la manière dont vous affectez les moyens dégagés est du gaspillage de l'argent de la sécurité sociale. Je ne peux pas vous laisser dire que ceux qui disent que ce n'est pas financé sont intellectuellement malhonnêtes. Alors, vous dites que la Cour des comptes est intellectuellement malhonnête. Vous dites que la Commission européenne est intellectuellement malhonnête. Vous dites que le Conseil d'État, qui dit que vos textes ne tiennent pas la route, est intellectuellement malhonnête. C'est cela que vous dites?
ParlaMint-BE_2015-12-18-54-plenair-ip091x.u82	[[01.78 Carina Van Cauter (Open Vld):]] Collega Gilkinet, ik heb gezegd dat voor de aanvangsjaren van de taxshift de financiering gegarandeerd is, en dat de toekomst zal uitwijzen of de economie aantrekt door de inspanningen die worden geleverd, of er effectief meer mensen aan de slag gaan en of de nodige terugverdieneffecten er zijn. De ramingen die door de regering vooropgesteld zijn, zijn eerder defensief dan optimistisch. Als wij het Planbureau en het Rekenhof mogen geloven, lijkt de financiering ook op lange termijn een haalbare kaart. Dat heb ik gezegd.
