Country	SpeakerID	Name	Forename	Surname	RoleName	Minister	MP	Par. groups	Pol. parties	Sex	Birth date	Birth place	Death date	Death place	Education	Occupation	Wikipedia URL	Official URLs	
TR	DurduOsmanKastal	Kastal Durdu Osman	Durdu|Osman	Kastal	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TR	Durmuş.Yılmaz	Yılmaz Durmuş	Durmuş	Yılmaz	-	-	2015-06-23/2015-10-01|2018-07-07/-	MHP[2015-06-23/2015-10-01]|IYI[2018-07-07/-]	MHP[2015-01-01/2017-10-23]|IYI[2017-10-25/-]	M	1947-01-01	Karacaömerli, Eşme, Uşak	-	-	-	-	-	-
TR	DurmuşFikri.Sağlar	Sağlar Durmuş Fikri	Durmuş|Fikri	Sağlar	-	1991-11-20/1993-05-16|1993-06-25/1994-07-26|1994-07-27/1994-10-02|1995-10-30/1996-03-05|1996-03-06/1996-03-06	1983-11-24/1987-10-16|1987-12-14/1991-09-01|1991-11-14/1995-12-04|1996-01-08/1999-04-25|2015-06-23/2015-10-01|2015-11-17/2018-05-16	CHP[2015-06-23/2015-10-01]|CHP[2015-11-17/2018-05-16]	CHP[1995-02-18/-]	M	1953-01-01	Mersin	-	-	-	-	-	-
TR	Durmuşali.Torlak	Torlak Durmuşali	Durmuşali	Torlak	-	-	2007-07-23/2011-04-23|2011-06-28/2015-04-23	MHP[2011-06-28/2015-04-23]	MHP[-/2017-10-24]|IYI[2017-10-25/-]	M	1962-08-02	İstanbul	-	-	-	-	-	-
TR	Dursun.Ataş	Ataş Dursun	Dursun	Ataş	-	-	2018-07-07/-	IYI[2018-07-07/-]	MHP[2009-01-01/2017-01-01]|IYI[2018-01-01/-]	M	1966-10-01	Pınarbaşı, Kayseri	-	-	-	-	-	-
TR	Dursun.Çiçek	Çiçek Dursun	Dursun	Çiçek	-	-	2015-06-23/2015-10-01|2015-11-17/2018-05-16	CHP[2015-06-23/2015-10-01]|CHP[2015-11-17/2018-05-16]	CHP[-/-]	M	1960-01-25	Umurca, Reşadiye, Tokat	-	-	-	-	-	-
TR	DursunMüsavat.Dervişoğlu	Dervişoğlu Dursun Müsavat	Dursun|Müsavat	Dervişoğlu	-	-	2018-07-07/-	IYI[2018-07-07/-]	MHP[1993-01-01/2017-10-24]|IYI[2017-10-25/-]	M	1960-02-01	Ankara	-	-	-	-	-	-
TR	DursunMüsavatDurmuşoğlu	Durmuşoğlu Dursun Müsavat	Dursun|Müsavat	Durmuşoğlu	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TR	Ebrü.Günay	Günay Ebrü	Ebrü	Günay	-	-	2018-07-07/-	HDP[2018-07-07/-]	HDP[2018-01-01/-]	F	1982-01-01	Bingöl	-	-	-	-	-	-
TR	Ebubekir.Bal	Bal Ebubekir	Ebubekir	Bal	-	-	2015-11-17/2018-05-16|2018-07-07/-	AKP[2015-11-17/2018-05-16]|AKP[2018-07-07/-]	AKP[2015-01-01/-]	M	1964-05-01	Diyarbakır	-	-	-	-	-	-
TR	Ebubekir.Gizligider	Gizligider Ebubekir	Ebubekir	Gizligider	-	-	2011-06-28/2015-04-23|2015-11-17/2018-05-16	AKP[2011-06-28/2015-04-23]|AKP[2015-11-17/2018-05-16]	AKP[-/-]	M	1979-02-25	Nevşehir	-	-	-	-	-	-
TR	EdipSemih.Yalçın	Yalçın Edip Semih	Edip|Semih	Yalçın	-	-	2011-06-28/2015-04-23|2015-06-23/2015-10-01|2015-11-17/2018-05-16|2018-07-07/-	MHP[2011-06-28/2015-04-23]|MHP[2015-06-23/2015-10-01]|MHP[2015-11-17/2018-05-16]|MHP[2018-07-07/-]	MHP[2006-01-01/-]	M	1958-03-26	Gemerek, Sivas	-	-	-	-	-	-
TR	Ednan.Arslan	Arslan Ednan	Ednan	Arslan	-	-	2018-07-07/-	CHP[2018-07-07/-]	CHP[2002-01-01/-]	M	1979-10-25	Çayırlı, Erzincan	-	-	-	-	-	-
TR	Efkan.Ala	Ala Efkan	Efkan	Ala	-	2013-12-25/2014-08-28|2014-08-29/2015-03-06|2015-11-24/2016-05-23|2016-05-24/2016-08-31	2015-06-23/2015-10-01|2015-11-17/2018-05-16|2018-07-07/-	AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]|AKP[2018-07-07/-]	AKP[2013-01-01/-]	M	1965-02-21	Oltu, Erzurum	-	-	-	-	-	-
TR	EfkanÂlâ	Âlâ Efkan	Efkan	Âlâ	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TR	Egemen.Bağış	Bağış Egemen	Egemen	Bağış	-	2009-01-08/2011-07-04|2011-07-06/2013-12-25	2002-11-14/2007-06-03|2007-07-23/2011-04-23|2011-06-28/2015-04-23	AKP[2011-06-28/2015-04-23]	AKP[-/-]	M	1970-04-23	Bingöl	-	-	-	-	-	-
TR	Ejder.Açıkkapı	Açıkkapı Ejder	Ejder	Açıkkapı	-	-	2015-11-17/2018-05-16	AKP[2015-11-17/2018-05-16]	AKP[-/-]	M	1968-11-08	Maden, Elazığ	-	-	-	-	-	-
TR	Ekmeleddin.İhsanoğlu	İhsanoğlu Ekmeleddin Mehmet	Ekmeleddin|Mehmet	İhsanoğlu	-	-	2015-06-23/2015-10-01|2015-11-17/2018-05-16	MHP[2015-06-23/2015-10-01]|MHP[2015-11-17/2018-05-16]	MHP[-/-]	M	1943-12-26	Kahire	-	-	-	-	-	-
TR	Ekrem.Erdem	Erdem Ekrem	Ekrem	Erdem	-	-	1996-01-08/1999-04-25|2002-11-14/2007-06-03|2011-06-28/2015-04-23|2015-06-23/2015-10-01|2015-11-17/2018-05-16	AKP[2011-06-28/2015-04-23]|AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]	AKP[2001-08-14/-]	M	1948-01-01	Sivas	-	-	-	-	-	-
TR	Ekrem.Çelebi	Çelebi Ekrem	Ekrem	Çelebi	-	-	2011-06-28/2015-04-23|2018-07-07/-	AKP[2011-06-28/2015-04-23]|AKP[2018-07-07/-]	AKP[2011-01-01/-]	M	1965-09-17	Patnos, Ağrı	-	-	-	-	-	-
TR	ElifDoğan.Türkmen	Türkmen Elif Doğan	Elif|Doğan	Türkmen	-	-	2015-06-23/2015-10-01|2015-11-17/2018-05-16	CHP[2015-06-23/2015-10-01]|CHP[2015-11-17/2017-02-07]	CHP[-/2017-02-07]	F	1962-01-01	Kırıkhan, Hatay	-	-	-	-	-	-
TR	Emin.Çınar	Çınar Emin	Emin	Çınar	-	-	2011-06-28/2015-04-23|2015-06-23/2015-10-01	MHP[2011-06-28/2015-04-23]|MHP[2015-06-23/2015-10-01]	MHP[-/-]	M	1967-03-08	Kastamonu	-	-	-	-	-	-
TR	EminHaluk.Ayhan	Ayhan Emin Haluk	Emin|Haluk	Ayhan	-	-	2007-07-23/2011-04-23|2011-06-28/2015-04-23|2015-06-23/2015-10-01|2015-11-17/2018-05-16	MHP[2011-06-28/2015-04-23]|MHP[2015-06-23/2015-10-01]|MHP[2015-11-17/2018-05-16]	MHP[-/-]	M	1957-11-14	Güney, Denizli	-	-	-	-	-	-
TR	Emine.Ayna	Ayna Emine	Emine	Ayna	-	-	2007-07-23/2011-04-23|2011-06-28/2015-04-23	-	BDP[2009-12-11/2014-07-10]|DBP[2008-05-02/-]	F	1968-07-01	Dicle, Diyarbakır	-	-	-	-	-	-
TR	Emine.YavuzGözgeç	Yavuz Gözgeç Emine	Emine	Yavuz|Gözgeç	-	-	2015-06-23/2015-10-01|2015-11-17/2018-05-16|2018-07-07/-	AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]|AKP[2018-07-07/-]	AKP[2014-01-01/-]	F	1969-08-20	İsmetiye, Bursa	-	-	-	-	-	-
TR	Emine.Zeybek	Zeybek Emine	Emine	Zeybek	-	-	2018-07-07/-	AKP[2018-07-07/-]	AKP[2015-01-01/-]	F	1967-01-01	Of, Trabzon	-	-	-	-	-	-
TR	EmineBeyza.Üstün	Üstün Emine Beyza	Emine|Beyza	Üstün	-	-	2015-06-23/2015-10-01	HDP[2015-06-23/2015-10-01]	HDP[-/-]	F	1957-10-28	Eskişehir	-	-	-	-	-	-
TR	EmineGülizar.Emecan	Emecan Emine Gülizar	Emine|Gülizar	Emecan	-	-	2018-07-07/-	CHP[2018-07-07/-]	CHP[2011-01-01/-]	F	1968-01-01	Antalya	-	-	-	-	-	-
TR	EmineNur.Günay	Günay Emine Nur	Emine|Nur	Günay	-	-	2015-11-17/2018-05-16|2018-07-07/-	AKP[2015-11-17/2018-05-16]|AKP[2018-07-07/-]	AKP[2014-01-01/-]	F	1962-08-13	Eskişehir	-	-	-	-	-	-
TR	EmineSare.Aydın	Aydın Yılmaz Emine Sare	Emine|Sare	Aydın|Yılmaz	-	-	2018-07-07/-	AKP[2018-07-07/-]	AKP[2006-01-01/-]	F	1975-01-01	Zonguldak	-	-	-	-	-	-
TR	EmineÜlker.Tarhan	Tarhan Emine Ülker	Emine|Ülker	Tarhan	-	-	2011-06-28/2015-04-23	CHP[2011-06-28/2014-10-31]|CHP[2014-11-14/2015-04-23]	CHP[-/2014-10-31]|CHP[2014-11-14/2015-12-12]	F	1963-11-29	Tarsus, Mersin	-	-	-	-	-	-
TR	Emre.Köprülü	Köprülü Emre	Emre	Köprülü	-	-	2011-06-28/2015-04-23|2015-06-23/2015-10-01|2015-11-17/2018-05-16	CHP[2011-06-28/2015-04-23]|CHP[2015-06-23/2015-10-01]|CHP[2015-11-17/2018-05-16]	CHP[-/-]	M	1981-05-26	Çorlu, Tekirdağ	-	-	-	-	-	-
TR	Emrullah.İşler	İşler Emrullah	Emrullah	İşler	-	-	2011-06-28/2015-04-23|2015-06-23/2015-10-01|2015-11-17/2018-05-16|2018-07-07/-	AKP[2011-06-28/2015-04-23]|AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]|AKP[2018-07-07/-]	AKP[2011-01-01/-]	M	1960-01-07	Kızılcahamam, Ankara	-	-	-	-	-	-
TR	Enez.Kaplan	Kaplan Enez	Enez	Kaplan	-	-	2018-07-07/-	IYI[2018-07-07/-]	IYI[2017-10-25/-]	M	1962-02-02	Tekirdağ	-	-	-	-	-	-
TR	Engin.Altay	Altay Engin	Engin	Altay	-	-	2002-11-14/2007-06-03|2007-07-23/2011-04-23|2011-06-28/2015-04-23|2015-06-23/2015-10-01|2015-11-17/2018-05-16|2018-07-07/-	CHP[2011-06-28/2015-04-23]|CHP[2015-06-23/2015-10-01]|CHP[2015-11-17/2018-05-16]|CHP[2018-07-07/-]	CHP[2002-01-01/-]	M	1963-12-15	Erfelek, Sinop	-	-	-	-	-	-
TR	Engin.Özkoç	Özkoç Engin	Engin	Özkoç	-	-	2011-06-28/2015-04-23|2015-06-23/2015-10-01|2015-11-17/2018-05-16|2018-07-07/-	CHP[2011-06-28/2015-04-23]|CHP[2015-06-23/2015-10-01]|CHP[2015-11-17/2018-05-16]|CHP[2018-07-07/-]	CHP[1995-01-01/-]	M	1962-02-05	Erenler, Sakarya	-	-	-	-	-	-
TR	Enise.Güneyli	Çoban Güneyli Enise	Enise	Çoban|Güneyli	-	-	2015-06-23/2015-10-01	HDP[2015-06-23/2015-10-01]	HDP[-/-]	F	1986-11-20	Nusaybin, Mardin	-	-	-	-	-	-
TR	Ensar.Aytekin	Aytekin Ensar	Ensar	Aytekin	-	-	2018-07-07/-	CHP[2018-07-07/-]	CHP[2002-01-01/-]	M	1972-01-01	Çıldır, Ardahan	-	-	-	-	-	-
TR	Ensar.Öğüt	Öğüt Ensar	Ensar	Öğüt	-	-	2002-11-14/2007-06-03|2007-07-23/2011-04-23|2011-06-28/2015-04-23	CHP[2011-06-28/2015-04-23]	CHP[-/-]	M	1946-01-01	Çıldır, Ardahan	-	-	-	-	-	-
TR	Enver.Erdem	Erdem Enver	Enver	Erdem	-	-	2011-06-28/2015-04-23	MHP[2011-06-28/2015-04-23]	MHP[-/-]	M	1963-01-01	Elazığ	-	-	-	-	-	-
TR	Enver.Fehmioğlu	Fehmioğlu Enver	Enver	Fehmioğlu	-	-	2015-06-23/2015-10-01|2015-11-17/2018-05-16	AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]	AKP[-/-]	M	1956-02-01	Genç, Bingöl	-	-	-	-	-	-
TR	Enver.Yılmaz	Yılmaz Enver	Enver	Yılmaz	-	-	2002-11-14/2007-06-03|2007-07-23/2011-04-23|2011-06-28/2015-04-23	AKP[2011-06-28/2015-04-23]	AKP[-/-]	M	1970-03-20	Ulubey, Ordu	-	-	-	-	-	-
TR	Ercan.Candan	Candan Ercan	Ercan	Candan	-	-	2011-06-28/2015-04-23	AKP[2011-06-28/2015-04-23]	AKP[-/-]	M	1967-03-06	Ereğli, Zonguldak	-	-	-	-	-	-
TR	Ercan.Cengiz	Cengiz Ercan	Ercan	Cengiz	-	-	2011-06-28/2015-04-23	CHP[2011-06-28/2015-01-23]	CHP[-/2015-01-23]|MEP[2015-01-25/-]	M	1957-06-07	Aşkale, Erzurum	-	-	-	-	-	-
TR	Erdal.Aksünger	Aksünger Erdal	Erdal	Aksünger	-	-	2011-06-28/2015-04-23	CHP[2011-06-28/2015-04-23]	CHP[-/-]	M	1968-10-08	Çayırlı, Erzincan	-	-	-	-	-	-
TR	Erdal.Ataş	Ataş Erdal	Erdal	Ataş	-	-	2015-06-23/2015-10-01|2015-11-17/2018-05-16	HDP[2015-06-23/2015-10-01]|HDP[2015-11-17/2018-05-16]	HDP[-/-]	M	1974-04-01	Mazgirt, Tunceli	-	-	-	-	-	-
TR	Erdal.Aydemir	Aydemir Erdal	Erdal	Aydemir	-	-	2018-07-07/-	HDP[2018-07-07/-]	HDP[2018-01-01/-]	M	1968-01-01	Bingöl	-	-	-	-	-	-
TR	Erdin.Bircan	Bircan Erdin	Erdin	Bircan	-	-	2015-06-23/2015-10-01|2015-11-17/2018-05-16|2018-07-07/-	CHP[2015-06-23/2015-10-01]|CHP[2015-11-17/2018-05-16]|CHP[2018-07-07/-]	CHP[-/-]	M	1959-09-24	Hasköy, Enez, Edirne	2018-11-18	-	-	-	-	-
TR	Erdoğan.Bayraktar	Bayraktar Erdoğan	Erdoğan	Bayraktar	-	-	2011-06-28/2015-04-23	AKP[2011-06-28/2015-04-23]	AKP[-/-]	M	1948-10-10	Of, Trabzon	-	-	-	-	-	-
TR	Erdoğan.Toprak	Toprak Erdoğan	Erdoğan	Toprak	-	2002-08-24/2002-11-17|2002-11-18/2002-11-18	1996-01-08/1999-04-25|1999-05-02/2002-10-01|2011-06-28/2015-04-23|2015-11-17/2018-05-16|2018-07-07/-	CHP[2011-06-28/2015-04-23]|CHP[2015-11-17/2018-05-16]|CHP[2018-07-07/-]	CHP[2010-01-01/-]	M	1959-12-10	Zeytinli, Adana	-	-	-	-	-	-
TR	Erdoğan.Özegen	Özegen Erdoğan	Erdoğan	Özegen	-	-	2002-11-14/2007-06-03|2015-06-23/2015-10-01|2015-11-17/2018-05-16	AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]	AKP[-/-]	M	1965-11-29	Niğde	-	-	-	-	-	-
TR	Eren.Erdem	Erdem Eren	Eren	Erdem	-	-	2015-06-23/2015-10-01|2015-11-17/2018-05-16	CHP[2015-06-23/2015-10-01]|CHP[2015-11-17/2018-05-16]	CHP[-/-]	M	1986-08-14	Fatih, İstanbul	-	-	-	-	-	-
TR	Ergün.Taşcı	Taşcı Ergün	Ergün	Taşcı	-	-	2015-11-17/2018-05-16|2018-07-07/-	AKP[2015-11-17/2018-05-16]|AKP[2018-07-07/-]	AKP[-/-]	M	1974-08-01	Fatsa, Ordu	-	-	-	-	-	-
TR	Erhan.Usta	Usta Erhan	Erhan	Usta	-	-	2015-06-23/2015-10-01|2015-11-17/2018-05-16|2018-07-07/-	MHP[2015-06-23/2015-10-01]|MHP[2015-11-17/2018-05-16]|MHP[2018-07-07/2019-01-16]|IYI[2020-09-09/-]	MHP[2015-01-01/2019-01-16]|IYI[2020-09-09/-]	M	1966-07-17	Havza, Samsun	-	-	-	-	-	-
TR	Erkan.Akçay	Akçay Erkan	Erkan	Akçay	-	-	2007-07-23/2011-04-23|2011-06-28/2015-04-23|2015-06-23/2015-10-01|2015-11-17/2018-05-16|2018-07-07/-	MHP[2011-06-28/2015-04-23]|MHP[2015-06-23/2015-10-01]|MHP[2015-11-17/2018-05-16]|MHP[2018-07-07/-]	MHP[2007-01-01/-]	M	1961-04-02	Yeşilova, Burdur	-	-	-	-	-	-
TR	Erkan.Aydın	Aydın Erkan	Erkan	Aydın	-	-	2015-06-23/2015-10-01|2015-11-17/2018-05-16|2018-07-07/-	CHP[2015-06-23/2015-10-01]|CHP[2015-11-17/2018-05-16]|CHP[2018-07-07/-]	CHP[2015-01-01/-]	M	1974-01-01	İstanbul	-	-	-	-	-	-
TR	Erkan.Baş	Baş Erkan	Erkan	Baş	-	-	2018-07-07/-	HDP[2018-07-07/2018-10-10]	HDP[2018-01-01/2018-10-10]|TIP[2018-10-11/-]	M	1979-07-14	Berlin	-	-	-	-	-	-
TR	Erkan.Haberal	Haberal Erkan	Erkan	Haberal	-	-	2015-11-17/2018-05-16|2018-07-07/-	MHP[2015-11-17/2018-05-16]|MHP[2018-07-07/-]	MHP[2015-01-01/-]	M	1971-01-01	Subaşı, Pazar, Rize	-	-	-	-	-	-
TR	Erkan.Kandemir	Kandemir Erkan	Erkan	Kandemir	-	-	2015-06-23/2015-10-01|2015-11-17/2018-05-16|2018-07-07/-	AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]|AKP[2018-07-07/-]	AKP[2002-01-01/-]	M	1981-09-02	İstanbul	-	-	-	-	-	-
TR	ErkanAydemir	Aydemir Erkan	Erkan	Aydemir	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TR	ErkânAkçay	Akçay Erkân	Erkân	Akçay	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TR	Erol.Dora	Dora Erol	Erol	Dora	-	-	2011-06-28/2015-04-23|2015-06-23/2015-10-01|2015-11-17/2018-05-16	HDP[2011-06-28/2015-04-23]|HDP[2015-06-23/2015-10-01]|HDP[2015-11-17/2018-05-16]	HDP[-/-]	M	1964-02-02	Silopi, Şırnak	-	-	-	-	-	-
TR	Erol.Katırcıoğlu	Katırcıoğlu Erol	Erol	Katırcıoğlu	-	-	2018-07-07/-	HDP[2018-07-07/-]	HDP[2018-01-01/-]	M	1951-01-01	İstanbul	-	-	-	-	-	-
TR	Erol.Kavuncu	Kavuncu Erol	Erol	Kavuncu	-	-	2018-07-07/-	AKP[2018-07-07/-]	AKP[2018-01-01/-]	M	1963-01-01	Bayat, Çorum	-	-	-	-	-	-
TR	Erol.Kaya	Kaya Erol	Erol	Kaya	-	-	2011-06-28/2015-04-23|2015-06-23/2015-10-01|2015-11-17/2018-05-16|2018-07-07/-	AKP[2011-06-28/2015-04-23]|AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]|AKP[2018-07-07/-]	AKP[2009-01-01/-]	M	1959-10-01	Akyazı, Sakarya	-	-	-	-	-	-
TR	Ertan.Aydın	Aydın Ertan	Ertan	Aydın	-	-	2015-06-23/2015-10-01|2015-11-17/2018-05-16	AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]	AKP[-/-]	M	1971-06-06	Ardahan	-	-	-	-	-	-
TR	ErtunçErkan.Balta	Balta Ertunç Erkan	Ertunç|Erkan	Balta	-	-	2018-07-07/-	AKP[2018-07-07/-]	AKP[2011-01-01/-]	M	1972-01-01	Artvin	-	-	-	-	-	-
TR	Ertuğrul.Günay	Günay Ertuğrul	Ertuğrul	Günay	-	2007-08-29/2011-07-05|2011-07-06/2013-01-24	1977-06-13/1980-03-12|2007-07-23/2011-04-23|2011-06-28/2015-04-23	AKP[2011-06-28/2013-12-27]	AKP[2007-07-22/2013-12-27]	M	1948-10-01	Ordu	-	-	-	-	-	-
TR	Ertuğrul.Kürkcü	Kürkcü Ertuğrul	Ertuğrul	Kürkcü	-	-	2011-06-28/2015-04-23|2015-06-23/2015-10-01|2015-11-17/2018-05-16	HDP[2011-06-28/2015-04-23]|HDP[2015-06-23/2015-10-01]|HDP[2015-11-17/2018-05-16]	HDP[-/-]	M	1948-05-05	Bursa	-	-	-	-	-	-
TR	Ertuğrul.Kürkçü	Kürkçü Ertuğrul	Ertuğrul	Kürkçü	-	-	2011-06-28/2015-04-23|2015-06-23/2015-10-01|2015-11-17/2018-05-16	HDP[2011-06-28/2015-04-23]|HDP[2015-06-23/2015-10-01]|HDP[2015-11-17/2018-05-16]	HDP[-/-]	M	1948-05-05	Bursa	-	-	-	-	-	-
TR	Ertuğrul.Soysal	Soysal Ertuğrul	Ertuğrul	Soysal	-	-	2011-06-28/2015-04-23|2015-06-23/2015-10-01|2015-11-17/2018-05-16	AKP[2011-06-28/2015-04-23]|AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]	AKP[-/-]	M	1963-05-03	Sorgun, Yozgat	-	-	-	-	-	-
TR	Esat.Canan	Canan Esat	Esat	Canan	-	-	1991-11-14/1995-12-04|2002-11-14/2007-06-03|2011-06-28/2015-04-23	HDP[2012-10-15/2015-04-23]	BDP[2011-06-30/2012-10-14]|HDP[2012-10-15/-]	M	1950-02-10	Yüksekova, Hakkâri	-	-	-	-	-	-
TR	Esin.Kara	Kara Esin	Esin	Kara	-	-	2018-07-07/-	MHP[2018-07-07/-]	MHP[2018-01-01/-]	F	1976-01-01	İstanbul	-	-	-	-	-	-
TR	Eyüp.Özsoy	Özsoy Eyüp	Eyüp	Özsoy	-	-	2018-07-07/-	AKP[2018-07-07/-]	AKP[2018-01-01/-]	M	1983-01-01	Eyüp, İstanbul	-	-	-	-	-	-
TR	Eşref.Taş	Taş Eşref	Eşref	Taş	-	-	2011-06-28/2015-04-23	AKP[2011-06-28/2015-04-23]	AKP[-/-]	M	1965-01-01	Genç, Bingöl	-	-	-	-	-	-
TR	Fahrettin.Koca	Koca Fahrettin	Fahrettin	Koca	-	2018-07-10/-	-	-	AKP[-/-]	M	1965-01-02	Kulu, Konya	-	-	-	-	-	-
TR	Fahrettin.Poyraz	Poyraz Fahrettin	Fahrettin	Poyraz	-	-	2002-11-14/2007-06-03|2007-07-23/2011-04-23|2011-06-28/2015-04-23	AKP[2011-06-28/2015-04-23]	AKP[-/-]	M	1968-07-03	Domaniç, Kütahya	-	-	-	-	-	-
TR	Fahrettin.Yokuş	Yokuş Fahrettin	Fahrettin	Yokuş	-	-	2018-07-07/-	IYI[2018-07-07/-]	IYI[2018-01-01/-]	M	1958-02-05	Beyşehir, Konya	-	-	-	-	-	-
TR	FahrettinOğuz.Tor	Tor Fahrettin Oğuz	Fahrettin|Oğuz	Tor	-	-	2015-06-23/2015-10-01|2015-11-17/2018-05-16	MHP[2015-06-23/2015-10-01]|MHP[2015-11-17/2018-05-16]	MHP[-/-]	M	1957-01-01	Afşin, Kahramanmaraş	-	-	-	-	-	-
TR	Fahri.Çakır	Çakır Fahri	Fahri	Çakır	-	-	2002-11-14/2007-06-03|2018-07-07/-	AKP[2018-07-07/-]	AKP[2001-08-14/-]	M	1958-01-01	Düzce	-	-	-	-	-	-
TR	Faik.Tunay	Tunay Faik	Faik	Tunay	-	-	2011-06-28/2015-04-23	CHP[2011-06-28/2015-04-23]	CHP[-/-]	M	1981-03-05	İstanbul	-	-	-	-	-	-
TR	Faik.Öztrak	Öztrak Faik	Faik	Öztrak	-	-	2007-07-23/2011-04-23|2011-06-28/2015-04-23|2015-06-23/2015-10-01|2015-11-17/2018-05-16|2018-07-07/-	CHP[2011-06-28/2015-04-23]|CHP[2015-06-23/2015-10-01]|CHP[2015-11-17/2018-05-16]|CHP[2018-07-07/-]	CHP[2007-01-01/-]	M	1954-03-26	Ankara	-	-	-	-	-	-
TR	Faruk.Bal	Bal Faruk	Faruk	Bal	-	1999-05-28/2002-11-17|2002-11-18/2002-11-18	1999-05-02/2002-10-01|2007-07-23/2011-04-23|2011-06-28/2015-04-23	MHP[2011-06-28/2015-04-23]	MHP[-/-]	M	1950-10-28	Ilgın, Konya	-	-	-	-	-	-
TR	Faruk.Işık	Işık Faruk	Faruk	Işık	-	-	2011-06-28/2015-04-23	AKP[2011-06-28/2015-04-23]	AKP[-/-]	M	1963-01-01	Konukbekler, Muş	-	-	-	-	-	-
TR	Faruk.Sarıaslan	Sarıaslan Faruk	Faruk	Sarıaslan	-	-	2018-07-07/-	CHP[2018-07-07/-]	CHP[-/-]	M	1953-01-01	Kanlıca, Nevşehir	-	-	-	-	-	-
TR	Faruk.Septioğlu	Septioğlu Faruk	Faruk	Septioğlu	-	-	2007-07-23/2011-04-23|2011-06-28/2015-04-23	AKP[2011-06-28/2015-04-23]	AKP[-/-]	M	1961-02-02	Palu, Elazığ	-	-	-	-	-	-
TR	Faruk.Çaturoğlu	Çaturoğlu Faruk	Faruk	Çaturoğlu	-	-	2015-06-23/2015-10-01|2015-11-17/2018-05-16	AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]	AKP[-/-]	M	1961-09-09	Alaplı, Zonguldak	-	-	-	-	-	-
TR	Faruk.Çelik	Çelik Faruk	Faruk	Çelik	-	2007-08-29/2009-04-30|2009-05-01/2011-07-05|2011-07-06/2014-08-28|2014-08-29/2015-08-27|2015-08-28/2015-08-28|2015-11-24/2016-05-23|2016-05-24/2017-07-19	1999-05-02/2002-10-01|2002-11-14/2007-06-03|2007-07-23/2011-04-23|2011-06-28/2015-04-23|2015-11-17/2018-05-16	AKP[2011-06-28/2015-04-23]|AKP[2015-11-17/2018-05-16]	AKP[2002-11-14/-]	M	1956-01-17	Yusufeli, Artvin	-	-	-	-	-	-
TR	Faruk.Özlü	Özlü Faruk	Faruk	Özlü	-	2016-05-24/2018-07-08|2018-07-09/2018-07-10	2015-06-23/2015-10-01|2015-11-17/2018-05-16	AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]	AKP[-/-]	M	1962-11-19	Düzce	-	-	-	-	-	-
TR	Fatih.Dönmez	Dönmez Fatih	Fatih	Dönmez	-	2018-07-10/-	-	-	AKP[-/-]	M	1965-01-01	Bilecik	-	-	-	-	-	-
TR	Fatih.Çiftci	Çiftci Fatih	Fatih	Çiftci	-	-	2011-06-28/2015-04-23	AKP[2011-06-28/2015-04-23]	AKP[-/-]	M	1971-07-06	Erciş, Van	-	-	-	-	-	-
TR	Fatih.Şahin	Şahin Fatih	Fatih	Şahin	-	-	2011-06-28/2015-04-23|2015-11-17/2018-05-16|2018-07-07/-	AKP[2011-06-28/2015-04-23]|AKP[2015-11-17/2018-05-16]|AKP[2018-07-07/-]	AKP[2003-01-01/-]	M	1979-04-20	Çan, Çanakkale	-	-	-	-	-	-
TR	FatihHan.Ünal	Ünal Fatih Han	Fatih|Han	Ünal	-	-	2011-06-28/2015-04-23	AKP[2011-06-28/2015-04-23]	AKP[-/-]	M	1968-03-20	Ordu	-	-	-	-	-	-
TR	FatihMehmet.Şeker	Şeker Fatih Mehmet	Fatih|Mehmet	Şeker	-	-	2018-07-07/-	IYI[2018-07-07/2018-08-31]	IYI[2017-10-25/2018-08-31]	M	1975-07-30	Erdemli, Mersin	-	-	-	-	-	-
TR	FatihSüleyman.Denizolgun	Denizolgun Fatih Süleyman	Fatih|Süleyman	Denizolgun	-	-	2018-07-07/-	AKP[2018-07-07/-]	AKP[2008-01-01/-]	M	1987-01-01	Üsküdar, İstanbul	-	-	-	-	-	-
TR	FatihÇiftCi	Ci Fatih Çift	Fatih|Çift	Ci	-	-	-	-	-	-	-	-	-	-	-	-	-	-
