Country	orgType	orgID	AbbrName	FullName	From	To	Orientation-LR	Wikipedia	CHES-ID	CHES-Name
CZ	subcommittee	subcommittee.PURFVS.986	PURFVS	Podvýbor pro územní rozvoj a financování veřejné správy	2010-09-08	2013-08-28	-	-	-	-
CZ	subcommittee	subcommittee.PACR	PSKACR	Podvýbor pro strategické koncepce a reformu AČR	-	-	-	-	-	-
CZ	subcommittee	subcommittee.PAMO	PAMO	Podvýbor pro akvizice Ministerstva obrany, obchod s vojenským materiálem a inovace AČR	-	-	-	-	-	-
CZ	subcommittee	subcommittee.POPSBS	OPSBS	Podvýbor pro obecní policie a soukromé bezpečnostní služby	-	-	-	-	-	-
CZ	subcommittee	subcommittee.PRPCR.991	PRPČR	Podvýbor pro reformu Policie ČR	2010-09-09	2011-12-06	-	-	-	-
CZ	subcommittee	subcommittee.PZP.1004	PZP	Podvýbor pro oblast zdravotní péče, vzdělávání a prevenci	2010-09-09	2013-08-28	-	-	-	-
CZ	subcommittee	subcommittee.PBSCR.1019	PBSCR	Podvýbor pro vytváření bezpečnostní strategie České republiky a zbrojní politiku	2010-10-13	2013-08-28	-	-	-	-
CZ	subcommittee	subcommittee.PKPCR.1018	PKPCR	Podvýbor pro styky s krajany, prezentaci České republiky v zahraničí a vnější ekonomické vztahy	2010-10-13	2013-08-28	-	-	-	-
CZ	subcommittee	subcommittee.PEKICTP.1023	PEKICTP	Podvýbor pro elektronické komunikace a ICT průmysl	2010-11-11	2013-08-28	-	-	-	-
CZ	subcommittee	subcommittee.POZPSP.1027	POZPSP	Podvýbor pro osoby se zdravotním postižením a sociálně potřebné	2010-11-25	2013-08-28	-	-	-	-
CZ	subcommittee	subcommittee.PPPZ.1025	PPPZ	Podvýbor pro pracovní právo a zaměstnanost	2010-11-25	2013-08-28	-	-	-	-
CZ	subcommittee	subcommittee.PSPS.1026	PSPS	Podvýbor pro sociálně pojistné systémy	2010-11-25	2013-08-28	-	-	-	-
CZ	subcommittee	subcommittee.PPCR	PPČR	Podvýbor pro Policii České republiky, obecní policii a soukromé bezpečnostní služby	-	-	-	-	-	-
CZ	subcommittee	subcommittee.PEZZPLP.1162	PEZZPLP	Podvýbor pro ekonomiku ve zdravotnictví, zdravotní pojištění a lékovou politiku	2014-01-14	2017-10-26	-	-	-	-
CZ	subcommittee	subcommittee.POZPVP.1161	POZPVP	Podvýbor pro oblast zdravotní péče, vzdělávání a prevenci	2014-01-14	2017-10-26	-	-	-	-
CZ	subcommittee	subcommittee.PEFPS	PEFPS	Podvýbor pro evropské fondy a přeshraniční spolupráci	-	-	-	-	-	-
CZ	subcommittee	subcommittee.PTOK.1220	PTOK	Podvýbor pro technickou ochranu přírody	2014-02-20	2017-10-26	-	-	-	-
CZ	subcommittee	subcommittee.PICTPEG.1227	PICTPEG	Podvýbor pro ICT průmysl a e-Government	2014-02-26	2017-10-26	-	-	-	-
CZ	subcommittee	subcommittee.PILK.1226	PILK	Podvýbor pro inovace, letectví a kosmonautiku	2014-02-26	2017-10-26	-	-	-	-
CZ	subcommittee	subcommittee.PJS	PJSS	Podvýbor pro justici a soudní samosprávu	-	-	-	-	-	-
CZ	subcommittee	subcommittee.PPV	PPVČŽV	Podvýbor pro potravinářství, veterinární činnost a živočišnou výrobu	-	-	-	-	-	-
CZ	subcommittee	subcommittee.PUCR.1237	PUCR	Podvýbor pro Ústavu České republiky a parlamentní procedury	2014-02-26	2017-10-26	-	-	-	-
CZ	subcommittee	subcommittee.PVSEG.1232	PVSEG	Podvýbor pro veřejnou správu a E-Government	2014-02-26	2017-10-26	-	-	-	-
CZ	subcommittee	subcommittee.PPPSZS.1229	PPPSZS	Podvýbor pro předškolní a základní školství	2014-02-27	2017-10-26	-	-	-	-
CZ	subcommittee	subcommittee.PSSVOS.1228	PSSVOS	Podvýbor pro střední a vyšší odborné školství	2014-02-27	2017-10-26	-	-	-	-
CZ	subcommittee	subcommittee.subcommitteeOnDevelopmentAndCooperation	PRS	Podvýbor pro rozvojovou spolupráci	-	-	-	-	-	-
CZ	subcommittee	subcommittee.PNDS.1235	PNDS	Podvýbor pro nepojistné dávkové systémy, zdravotně postižené, seniory a sociálně ohrožené skupiny	2014-03-06	2017-10-26	-	-	-	-
CZ	subcommittee	subcommittee.PPL.1236	PPL	Podvýbor pro pracovní legislativu, zaměstnanost a činnost Úřadu práce	2014-03-06	2017-10-26	-	-	-	-
CZ	subcommittee	subcommittee.PSSDR.1234	PSSDR	Podvýbor pro sociálně pojistné systémy a důchodovou reformu	2014-03-06	2017-10-26	-	-	-	-
CZ	subcommittee	subcommittee.POBP.1249	POBP	Podvýbor pro obrannou a bezpečnostní politiku a strategické koncepce ČR	2014-04-09	2017-10-26	-	-	-	-
CZ	subcommittee	subcommittee.PVV	PVV	Podvýbor pro válečné veterány	-	-	-	-	-	-
CZ	subcommittee	subcommittee.PMAP	PMAP	Podvýbor pro migraci a azylovou politiku	-	-	-	-	-	-
CZ	subcommittee	subcommittee.PIT	PITDE	Podvýbor pro ICT, telekomunikace a digitální ekonomiku	-	-	-	-	-	-
CZ	subcommittee	subcommittee.PLVP	PLVP	Podvýbor pro letectví a vesmírný program	-	-	-	-	-	-
CZ	subcommittee	subcommittee.PVVI	PVVI	Podvýbor pro vědu, výzkum a inovace	-	-	-	-	-	-
CZ	subcommittee	subcommittee.PLK.1352	PLK	Podvýbor pro lékovou politiku, racionální využití farmakoterapie a přístrojové techniky	2017-12-15	2021-10-20	-	-	-	-
CZ	subcommittee	subcommittee.PNLP.1349	PNLP	Podvýbor pro implementaci nových léčebných a vyšetřovacích postupů do praxe, propojení vědy a praxe	2017-12-15	2021-10-20	-	-	-	-
CZ	subcommittee	subcommittee.PV.1350	PV	Podvýbor pro vzdělávání ve zdravotnictví, včetně nelékařských pracovníků	2017-12-15	2021-10-20	-	-	-	-
CZ	subcommittee	subcommittee.PE.1347	PE	Podvýbor pro ekonomiku ve zdravotnictví, zdravotní pojištění a přímo řízené organizace	2017-12-15	2021-10-20	-	-	-	-
CZ	subcommittee	subcommittee.PPP.1348	PPP	Podvýbor pro preventivní programy, přednemocniční zdravotní péči a práva pacientů	2017-12-15	2021-10-20	-	-	-	-
CZ	subcommittee	subcommittee.POP.1373	POP	Podvýbor pro ochranu práv osob omezených na svobodě	2018-01-09	2021-10-20	-	-	-	-
CZ	subcommittee	subcommittee.PSSM.1374	PSSM	Podvýbor pro svobodu slova a média	2018-01-09	2021-10-20	-	-	-	-
CZ	subcommittee	subcommittee.PMVA	PMVA	Podvýbor pro mládež a volnočasové aktivity	-	-	-	-	-	-
CZ	subcommittee	subcommittee.PNVP	PNVP	Podvýbor pro náhradní výchovnou péči	-	-	-	-	-	-
CZ	subcommittee	subcommittee.PS	PS	Podvýbor pro sport	-	-	-	-	-	-
CZ	subcommittee	subcommittee.PSK	POKBP	Podvýbor pro obrannou, kybernetickou a bezpečnostní politiku a strategické koncepce ČR	-	-	-	-	-	-
CZ	subcommittee	subcommittee.PSS	PSSOZP	Podvýbor pro sociální služby a osoby zdravotně postižené	-	-	-	-	-	-
CZ	subcommittee	subcommittee.PSZP	PSZP	Podvýbor pro sociálně zdravotní pomezí	-	-	-	-	-	-
CZ	subcommittee	subcommittee.PTOZP	PTOŽP	Podvýbor pro technickou ochranu životního prostředí	-	-	-	-	-	-
CZ	subcommittee	subcommittee.PIT.1372	PIT	Podvýbor pro informační technologie a dávkové systémy	2018-01-11	2021-10-20	-	-	-	-
CZ	subcommittee	subcommittee.PLH	PLH	Podvýbor pro lesní hospodářství	-	-	-	-	-	-
CZ	subcommittee	subcommittee.PVH	PVH	Podvýbor pro vodní hospodářství	-	-	-	-	-	-
CZ	subcommittee	subcommittee.PDJESB.1383	PDJESB	Podvýbor pro digitalizaci justice a e-Sbírku	2018-01-24	2021-10-20	-	-	-	-
CZ	subcommittee	subcommittee.PEIO.1382	PEIO	Podvýbor pro problematiku exekucí, insolvencí a oddlužení	2018-01-24	2021-10-20	-	-	-	-
CZ	subcommittee	subcommittee.PVEG	PEG	Podvýbor pro e – Government	-	-	-	-	-	-
CZ	subcommittee	subcommittee.PHZS	PHZS	Podvýbor pro Hasičský záchranný sbor České republiky	-	-	-	-	-	-
CZ	subcommittee	subcommittee.PUR.1397	PUR	Podvýbor pro udržitelný rozvoj	2018-02-14	2021-10-20	-	-	-	-
CZ	subcommittee	subcommittee.PZZS	PZZS	Podvýbor pro zdravotnické záchranné služby	-	-	-	-	-	-
CZ	subcommittee	subcommittee.PRT	PPRT	Podvýbor pro regiony v transformaci	-	-	-	-	-	-
CZ	subcommittee	subcommittee.PDSN.1588	PDSN	Podvýbor pro problematiku domácího a sexuálního násilí	2021-12-01	-	-	-	-	-
CZ	subcommittee	subcommittee.PPEI.1586	PPEI	Podvýbor pro problematiku exekucí a insolvencí	2021-12-01	-	-	-	-	-
CZ	subcommittee	subcommittee.PRSCV.1580	PRSCV	Podvýbor pro regionální školství a celoživotní učení	2021-12-01	-	-	-	-	-
CZ	subcommittee	subcommittee.PEL.1596	PEL	Podvýbor pro environmentální legislativu EU	2021-12-08	-	-	-	-	-
CZ	subcommittee	subcommittee.PEZEZL.1622	PEZEZL	Podvýbor pro elektronizaci ve zdravotnictví a evropskou zdravotní legislativu	2021-12-14	-	-	-	-	-
CZ	subcommittee	subcommittee.PFZZP.1618	PFZZP	Podvýbor pro oblast financování zdravotnictví a zdravotní pojištění	2021-12-14	-	-	-	-	-
CZ	subcommittee	subcommittee.PLPPTZP.1623	PLPPTZP	Podvýbor pro lékovou politiku, přístrojovou techniku a zdravotnické prostředky	2021-12-14	-	-	-	-	-
CZ	subcommittee	subcommittee.POLP.1626	POLP	Podvýbor pro ochranu lidských práv	2021-12-14	-	-	-	-	-
CZ	subcommittee	subcommittee.POSPVVV.1625	POSPVVV	Podvýbor pro oblast specializačního a profesního vzdělávání, vědu a výzkum	2021-12-14	-	-	-	-	-
CZ	subcommittee	subcommittee.PPZILVM.1620	PPZILVM	Podvýbor pro oblast populačního zdraví, implementaci nových léčebných a vyšetřovacích metod	2021-12-14	-	-	-	-	-
CZ	subcommittee	subcommittee.PVZEP.1619	PVZEP	Podvýbor pro veřejné zdravotnictví, epidemiologii a prevenci	2021-12-14	-	-	-	-	-
CZ	subcommittee	subcommittee.PEFPSZT.1608	PEFPSZT	Podvýbor pro evropské fondy, přeshraniční spolupráci a zelenou transformaci	2021-12-15	-	-	-	-	-
CZ	subcommittee	subcommittee.PITDSPU.1631	PITDSPU	Podvýbor pro informační technologie, dávkové systémy a problematiku Úřadu práce	2022-01-11	-	-	-	-	-
CZ	subcommittee	subcommittee.SVLZLVT.1633	SVLZLVT	Podvýbor pro sociálně vyloučené lokality a začleňování lidí po výkonu trestu	2022-01-19	-	-	-	-	-
CZ	subcommittee	subcommittee.PMSS.1641	PMSS	Podvýbor pro média a svobodu slova	2022-01-20	-	-	-	-	-
CZ	subcommittee	subcommittee.PBPV.1635	PBPV	Podvýbor pro bytovou politiku a výstavbu	2022-01-27	-	-	-	-	-
CZ	subcommittee	subcommittee.PPD.1717	PPD	Podvýbor pro podporu demokracie a lidských práv v zahraničí	2022-11-25	-	-	-	-	-
CZ	institution	supervisoryCommission.DKNSA.1725	DKNSA	Dozorčí komise Národní sportovní agentury	2023-04-01	-	-	-	-	-
CZ	workingGroup	workingGroup.PSNM.729	PSNM	Pracovní skupina pro řešení problematiky nepotřebného majetku a ekologické likvidace nepotřebné munice Ministerstva obrany ČR	2003-07-02	-	-	-	-	-
CZ	workingGroup	workingGroup.PSJNRT.916	PSJNRT	Pracovní skupina Parlamentu pro jednání s poslanci Národní rady Rakouska o otázkách souvisejících s provozem jaderné elektrárny Temelín	2007-04-24	2008-06-10	-	-	-	-
CZ	workingGroup	workingGroup.ESDNP.1064	ESDNP	Expertní skupina pro řešení problematiky definice nároku pacienta (standardu a nadstandardu)	2011-02-22	2013-08-28	-	-	-	-
CZ	workingGroup	workingGroup.NSLCR.1095	NSLCR	Pracovní skupina k problematice zvyšování nájmů LČR pod sportovišti	2012-02-03	2013-08-28	-	-	-	-
CZ	workingGroup	workingGroup.PSPC.1096	PSPC	Pracovní skupina k problematice průvodcovské činnosti	2012-09-21	2013-08-28	-	-	-	-
DK	government	ParlaMint-DK-GOV	ParlaMint-DK-GOV	Regeringen	-	-	-	-	-	-
DK	parliament	FT	FT	Folketinget	1849	-	-	https://da.wikipedia.org/wiki/Folketinget https://en.wikipedia.org/wiki/Folketing	-	-
DK	parliamentaryGroup	party.ALT	ALT	Alternativet	2013-11-27	-	Centrum til centrum-venstre	https://en.wikipedia.org/wiki/The_Alternative_(Denmark)	219	A
DK	parliamentaryGroup	party.DF	DF	Dansk Folkeparti	1995-10-06	-	Højre	https://en.wikipedia.org/wiki/Danish_People%27s_Party	215	DF
DK	parliamentaryGroup	party.EL	EL	Enhedslisten	1989	-	Venstre til yderste venstre	https://en.wikipedia.org/wiki/Red–Green_Alliance_(Denmark)	213	EL
DK	parliamentaryGroup	party.FG	FG	Frie Grønne	2020-09-07	-	Venstre	https://en.wikipedia.org/wiki/Independent_Greens_(Denmark)	-	-
DK	parliamentaryGroup	party.KD	KD	Kristendemokraterne	1970-04-13	-	Centrum til centrum-højre	https://en.wikipedia.org/wiki/Christian_Democrats_(Denmark)	210	KRF
DK	parliamentaryGroup	party.IA	IA	Inuit Ataqatigiit	1976	-	Venstre	https://en.wikipedia.org/wiki/Inuit_Ataqatigiit	-	-
DK	parliamentaryGroup	party.JF	JF	Javnaðarflokkurin	1925-09-25	-	Centrum-venstre	https://en.wikipedia.org/wiki/Social_Democratic_Party_(Faroe_Islands)	-	-
DK	parliamentaryGroup	party.KF	KF	Det Konservative Folkeparti	1915	-	Centrum-højre	https://en.wikipedia.org/wiki/Conservative_People%27s_Party_(Denmark)	203	KF
DK	parliamentaryGroup	party.LA	LA	Liberal Alliance	2008-08-28	-	Centrum-højre til højre	https://en.wikipedia.org/wiki/Liberal_Alliance_(Denmark)	218	LA
DK	parliamentaryGroup	party.NB	NB	Nye Borgerlige	2015-10-19	-	Højre til yderste højre	https://en.wikipedia.org/wiki/New_Right_(Denmark)	220	NB
DK	parliamentaryGroup	party.NQ	NQ	Nunatta Qitornai	2017-09-01	-	Venstre	https://en.wikipedia.org/wiki/Nunatta_Qitornai	-	-
DK	parliamentaryGroup	party.RV	RV	Radikale Venstre	1905-05-21	-	Centrum til centrum-venstre	https://en.wikipedia.org/wiki/Danish_Social_Liberal_Party	202	RV
DK	parliamentaryGroup	party.S	S	Socialdemokratiet	1871	-	Centrum-venstre	https://en.wikipedia.org/wiki/Social_Democrats_(Denmark)	201	SD
DK	parliamentaryGroup	party.SF	SF	Socialistisk Folkeparti	1959-02-15	-	Centrum-venstre til venstre	https://en.wikipedia.org/wiki/Green_Left_(Denmark)	206	SF
DK	parliamentaryGroup	party.SIU	SIU	Siumut	1977-07-29	-	Centrum-venstre	https://en.wikipedia.org/wiki/Siumut	-	-
DK	parliamentaryGroup	party.SP	SP	Sambandsflokkurin	1906	-	Centrum-højre	https://en.wikipedia.org/wiki/Union_Party_(Faroe_Islands)	-	-
DK	parliamentaryGroup	party.T	T	Tjóðveldi	2007-09-14	-	Venstre	https://en.wikipedia.org/wiki/Republic_(Faroe_Islands)	-	-
DK	parliamentaryGroup	party.UFG	UFG	Uden for folketingsgrupperne	1849	-	-	-	-	-
DK	parliamentaryGroup	party.V	V	Venstre	1910	-	Centrum-højre	https://en.wikipedia.org/wiki/Venstre_(Denmark)	211	V|v
EE	parliament	ee_parliament	ee_parliament	Riigikogu	1920-12-20	-	-	-	-	-
EE	government	government.Valitsus	Valitsus	Vabariigi Valitsus	-	-	-	-	-	-
EE	parliamentaryGroup	group.RE	RE	Reformierakond	-	-	Centre-right	https://en.wikipedia.org/wiki/Estonian_Reform_Party	2203	ER
EE	parliamentaryGroup	group.VABA	VABA	Vabaerakond	-	-	Centre-right	https://en.wikipedia.org/wiki/Estonian_Free_Party	2208	EVE
EE	parliamentaryGroup	group.SDE	SDE	Sotsiaaldemokraatlik erakond	-	-	Centre-left	https://en.wikipedia.org/wiki/Social_Democratic_Party_(Estonia)	2204	SDE
EE	parliamentaryGroup	group.ISA	ISA	Isamaa	-	-	Centre-right to right	https://en.wikipedia.org/wiki/Isamaa	2201	IRL
EE	parliamentaryGroup	group.KE	KE	Keskerakond	-	-	Centre-left	https://en.wikipedia.org/wiki/Estonian_Centre_Party	2202	EK
EE	parliamentaryGroup	group.EKRE	EKRE	Eesti Konservatiivne Rahvaerakond	-	-	Right to far-right	https://en.wikipedia.org/wiki/Conservative_People's_Party_of_Estonia	2209	EKRE
ES-CT	parliament	PC	PC	Parlament de Catalunya	1932-11-20	-	-	https://ca.wikipedia.org/wiki/Parlament_de_Catalunya https://en.wikipedia.org/wiki/Parliament_of_Catalonia	-	-
ES-CT	government	GOV	GOV	Govern de Catalunya	1931-04-28	-	-	https://ca.wikipedia.org/wiki/Govern_de_Catalunya https://en.wikipedia.org/wiki/Executive_Council_of_Catalonia	-	-
ES-CT	politicalParty	party.Independent	Independent	Independent	-	-	-	-	-	-
ES-CT	politicalParty	party.JuntsPelSí	JuntsPelSí	Junts pel Sí	-	-	-	https://es.wikipedia.org/wiki/Junts_pel_Sí	-	-
ES-CT	politicalParty	party.Cs	Cs	Ciudadanos	-	-	Centredreta	https://es.wikipedia.org/wiki/Ciudadanos_(España)	-	-
ES-CT	politicalParty	party.PSC	PSC (PSC PSOE)	Partit Socialista de Catalunya	-	-	Centreesquerra	https://es.wikipedia.org/wiki/Partido_de_los_Socialistas_de_Cataluña	-	-
ES-CT	politicalParty	party.PP	PP	Partido Popular	-	-	Entre centredreta i dreta	https://es.wikipedia.org/wiki/Partido_Popular	-	-
ES-CT	politicalParty	party.CUP	CUP	Candidatura d'Unitat Popular	-	-	Entre esquerra i extrema esquerra	https://es.wikipedia.org/wiki/Candidatura_de_Unidad_Popular	-	-
ES-CT	politicalParty	party.CSQP	CSQP	Catalunya Sí que es Pot	-	-	Esquerra	https://es.wikipedia.org/wiki/Catalunya_Sí_que_es_Pot	-	-
ES-CT	politicalParty	party.PDECAT	PDECAT	Partit Demòcrata Europeu Català	-	-	Partit arreplegador	https://es.wikipedia.org/wiki/Partido_Demócrata_Europeo_Catalán	-	-
ES-CT	politicalParty	party.ERC	ERC	Esquerra Republicana de Catalunya	-	-	Entre centreesquerra i esquerra	https://es.wikipedia.org/wiki/Esquerra_Republicana_de_Catalunya	-	-
ES-CT	politicalParty	party.CatenCumú-PODEM	CCP	Catalunya en Comú-Podem	-	-	Esquerra	https://es.wikipedia.org/wiki/Catalunya_en_Comú	-	-
ES-CT	politicalParty	party.JxCAT	JxCAT	Junts per Catalunya	-	-	Entre centredreta i dreta	https://es.wikipedia.org/wiki/Junts_per_Catalunya_(partido_político)	-	-
ES-CT	politicalParty	party.VOX	VOX	VOX	-	-	Entre dreta i extrema dreta	https://es.wikipedia.org/wiki/Vox_(partido_político)	-	-
ES-CT	politicalParty	party.PSC-Units	PSC-Units	Partit dels Socialistes de Catalunya - Units per avançar	-	-	-	https://es.wikipedia.org/wiki/Units_per_Avançar	-	-
ES-CT	politicalParty	party.CUP-NCG	CUP-NCG	Candidatura d'Unitat Popular - Un nou cicle per guanyar	-	-	Esquerra	https://ca.wikipedia.org/wiki/Candidatura_d%27Unitat_Popular_-_Un_nou_cicle_per_guanyar	-	-
ES-CT	politicalParty	party.ECP	ECP	Catalunya en Comú-Podem	-	-	Esquerra	https://es.wikipedia.org/wiki/En_Comú_Podem	-	-
ES-CT	politicalParty	party.SCC	SCC	Societat Civil Catalana	-	-	-	https://es.wikipedia.org/wiki/Sociedad_Civil_Catalana	-	-
ES-CT	parliamentaryGroup	PG.PSCUA-XII	GP-PSC-UNITS	Grup Parlamentari Socialistes i Units per Avançar	-	-	Centre	https://en.wikipedia.org/wiki/United_to_Advance	-	-
ES-CT	parliamentaryGroup	PG.PSCUA-XIV	GP-PSC-UNITS	Grup Parlamentari Socialistes i Units per Avançar	-	-	Centre	https://en.wikipedia.org/wiki/United_to_Advance	-	-
ES-CT	parliamentaryGroup	PG.PSC-XIV	GP-PSC-UNITS	Grup Parlamentari Socialistes i Units per Avançar	-	-	Centre	https://en.wikipedia.org/wiki/United_to_Advance	-	-
ES-CT	parliamentaryGroup	PG.PSC-XI	GP-PSC	Grup Parlamentari Socialista	-	-	Centreesquerra	https://en.wikipedia.org/wiki/Socialists'_Party_of_Catalonia	-	-
ES-CT	parliamentaryGroup	PG.REP	GP-REP	Grup Parlamentari Republicà	-	-	-	-	-	-
ES-CT	parliamentaryGroup	PG.ERC-XIV	GP-ERC	Grup Parlamentari Esquerra Republicana de Catalunya	-	-	Entre centreesquerra i esquerra	https://en.wikipedia.org/wiki/Republican_Left_of_Catalonia	-	-
ES-CT	parliamentaryGroup	PG.JxCAT-XII	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	-	-	Entre centredreta i dreta	https://en.wikipedia.org/wiki/Together_for_Catalonia_(2020)	-	-
ES-CT	parliamentaryGroup	PG.JxCAT-XIV	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	-	-	Entre centredreta i dreta	https://en.wikipedia.org/wiki/Together_for_Catalonia_(2020)	-	-
ES-CT	parliamentaryGroup	PG.JxSi-XI	GP-JxSi	Grup Parlamentari de Junts pel Sí	-	-	Partit arreplegador	https://en.wikipedia.org/wiki/Junts_pel_Sí	-	-
ES-CT	parliamentaryGroup	PG.VOX-XIV	GP-VOX	Grup Parlamentari de VOX en Cataluña	-	-	Entre dreta i extrema dreta	https://es.wikipedia.org/wiki/Vox_Cataluña	-	-
ES-CT	parliamentaryGroup	PG.CUP-NCPG-XIV	GP-CUP	Grup Parlamentari de la Candidatura d'Unitat Popular - Un Nou Cicle per Guanyar	-	-	Entre esquerra i extrema esquerra	https://en.wikipedia.org/wiki/Popular_Unity_Candidacy	-	-
ES-CT	parliamentaryGroup	PG.CUP-XI	GP-CUP	Grup Parlamentari de la Candidatura d'Unitat Popular - Crida Constituent	-	-	Entre esquerra i extrema esquerra	https://en.wikipedia.org/wiki/Popular_Unity_Candidacy	-	-
ES-CT	parliamentaryGroup	PG.CUP-XII	GP-CUP	Grup Parlamentari de la Candidatura d'Unitat Popular - Crida Constituent	-	-	Entre esquerra i extrema esquerra	https://en.wikipedia.org/wiki/Popular_Unity_Candidacy	-	-
ES-CT	parliamentaryGroup	PG.ECP-XIV	GP-ECP	Grup Parlamentari d'En Comú Podem	-	-	Esquerra	https://en.wikipedia.org/wiki/En_Comú_Podem	-	-
ES-CT	parliamentaryGroup	PG.CSP-XI	GP-CSP	Grup Parlamentari Catalunya sí que es Pot	-	-	Esquerra	https://en.wikipedia.org/wiki/Catalunya_Sí_que_es_Pot	-	-
ES-CT	parliamentaryGroup	PG.CECP-XII	GP-CCP	Grup Parlamentari de Catalunya en Comú-Podem	-	-	Esquerra	https://en.wikipedia.org/wiki/Catalunya_en_Comú–Podem	-	-
ES-CT	parliamentaryGroup	PG.Cs-XI	GP-Cs	Grup Parlamentari de Ciutadans	-	-	Centredreta	https://en.wikipedia.org/wiki/Citizens_(Spanish_political_party)	-	-
ES-CT	parliamentaryGroup	PG.Cs-XII	GP-Cs	Grup Parlamentari de Ciutadans	-	-	Centredreta	https://en.wikipedia.org/wiki/Citizens_(Spanish_political_party)	-	-
ES-CT	parliamentaryGroup	PG.Cs-XIV	GP-Cs	Grup Parlamentari de Ciutadans	-	-	Centredreta	https://en.wikipedia.org/wiki/Citizens_(Spanish_political_party)	-	-
ES-CT	parliamentaryGroup	PG.GM	GP-GM	Grup Mixt	-	-	-	-	-	-
ES-CT	parliamentaryGroup	PG.PPC-XI	GP-PPC	Grup Parlamentari del Partit Popular de Catalunya	-	-	Entre centredreta i dreta	https://en.wikipedia.org/wiki/People's_Party_of_Catalonia	-	-
ES-GA	parliament	PG	PG	Parlamento de Galicia	1981-12-19	-	-	https://gl.wikipedia.org/wiki/Parlamento_de_Galicia https://en.wikipedia.org/wiki/Parliament_of_Galicia	-	-
ES-GA	government	GOV	GOV	Xunta de Galicia	1981	-	-	https://gl.wikipedia.org/wiki/Xunta_de_Galicia https://en.wikipedia.org/wiki/Xunta_de_Galicia	-	-
ES-GA	politicalParty	party.BNG	BNG	Bloque Nacionalista Galego	1982-09-25	-	Esquerda	https://gl.wikipedia.org/wiki/Bloque_Nacionalista_Galego https://en.wikipedia.org/wiki/Galician_Nationalist_Bloc	-	-
